_ID;FOURNISSEUR;FAMILLE  ;REF_FABRICANT;REF_DISTRIBUTEUR;DESIGNATION;MARQUE;PRIX_AU;PRIX_BASE;PRIX_NET
106354;MAFART;plomberie;3678003;6115537;DOUILLECHAUDIEREC-MMIRAC1EREINSTALLATION;CHAFFOTEAUX(APPAREILS);PIECE;28,39;15,61
106355;MAFART;plomberie;3678415;6131393;CADREECARTEURCHAFFOTEAUXMIRAC;CHAFFOTEAUX(APPAREILS);PIECE;75,00;41,25
106356;MAFART;plomberie;HX-200-066;6144214;FASSANEVERTICALSIMPLE1395W;ACOVAS.A.;PIECE;647,78;421,06
106357;MAFART;plomberie;A327898000;6185319;CORALE-NVASQUEAENCSTRER56X48CMBLAN;ROCAS.A.;PIECE;157,00;103,62
106358;MAFART;plomberie;C12000301;6290453;MODULEBAXI1CIRCUITDIRECT;FOURNISSEURREGULSTOCK;PIECE;312,29;202,99
106359;MAFART;plomberie;A327897000;6417008;KALAHARI100X51LAVABOAVECFIXATIONBLAN;ROCAS.A.;PIECE;0,00;0,00
106360;MAFART;plomberie;PAN29;6505824;PIEDSLAPAIREH29CHROMEBRILLANT;FOURNIERFRERES/DELPHA;PIECE;88,90;62,23
106361;MAFART;plomberie;20023134;6525258;FILTREFIOULPOURALIMENTATIONMONOTUBE;VAILLANT(APPAREILS);PIECE;194,00;130,95
106362;MAFART;plomberie;857221;6569267;BOITIERMIXTEADAPTABLEBLANCCLASSE2-600W;ACOVAS.A.;PIECE;244,68;159,04
106363;MAFART;plomberie;BPISF;6580027;BOITIERPRISEINTERRUPTEURDELPHA;FOURNIERFRERES/DELPHA;PIECE;43,85;30,70
106364;MAFART;plomberie;TFAS-050-050-TF;6597272;SECHESERVIETTEACOVAELEC.FASSANESPASYMETRIQUE500WH862L500BLANC;ACOVAS.A.;PIECE;472,37;307,04
106365;MAFART;plomberie;TFAS-075-050-TF;6597329;SECHESERVIETTEACOVAELEC.FASSANESPASYMETRIQUE750WH1380L500BLANC;ACOVAS.A.;PIECE;539,79;350,86
106366;MAFART;plomberie;TXRR050-055IFS;6597529;SECHESERVIETTEACOVAELEC.REGATETWIST+AIR1500WH966L550BLANC;ACOVAS.A.;PIECE;945,56;614,61
106367;MAFART;plomberie;TXRR075-055IFS;6597559;SECHESERVIETTEACOVAELEC.REGATETWIST+AIR1750WH1344L550BLANC;ACOVAS.A.;PIECE;1030,71;669,96
106368;MAFART;plomberie;TSX075-050IFS;6597660;SECHESERVIETTEACOVAELEC.REGATE+AIR750+1000WH1398L500BLANC;ACOVAS.A.;PIECE;832,12;540,88
106369;MAFART;plomberie;TFR075-055TF;6597683;SECHESERVIETTEACOVAELEC.FASSANESPAASYMETRIQUE750WH1230L550BLANC;ACOVAS.A.;PIECE;620,70;403,46
106370;MAFART;plomberie;C71410191;6615180;KITVENTOUSECHAPPEELUNASTADAPATEURSORTIEVERT.DN100C71410191;FOURNISSEURREGULSTOCK;PIECE;45,45;25,00
106371;MAFART;plomberie;C71410141;6615292;COUDEBAXIP/TERMINALHORIZ.CONC.90°P/LUNADN100;FOURNISSEURREGULSTOCK;PIECE;23,31;12,82
106372;MAFART;plomberie;C10511015;6619091;PREPARATEURPECSBAXIBIINOXCYLINDRIQUE150LC10511015;FOURNISSEURREGULSTOCK;PIECE;1452,63;944,21
