_ID;FOURNISSEUR;FAMILLE;SOUS_FAMILLE;REF_FABRICANT;REF_DISTRIBUTEUR;DESIGNATION;MARQUE;PRIX_AU;PRIX_BASE;PRIX_NET
901157;ANJACCSI;INDUSTRIE;ETRIERSDEFIXATION;24415;12680021;ETRIERP/TUBE8/13AC.M6L20;FISCHER;CENT;43,81;26,29
901160;ANJACCSI;INDUSTRIE;ETRIERSDEFIXATION;24418;12680054;ETRIERP/TUBE20/27AC.M8L30;FISCHER;CENT;68,73;41,24
901161;ANJACCSI;INDUSTRIE;ETRIERSDEFIXATION;24419;12680062;ETRIERP/TUBE26/34AC.M8L30;FISCHER;CENT;69,32;41,59
901168;ANJACCSI;INDUSTRIE;ETRIERSDEFIXATION;24432;12680146;ETRIERP/TUBE131/140AC.M14L70;FISCHER;CENT;711,74;427,04
901169;ANJACCSI;INDUSTRIE;ETRIERSDEFIXATION;24434;12680161;ETRIERP/TUBE150/159AC.M14L70;FISCHER;CENT;1030,34;618,2
901170;ANJACCSI;INDUSTRIE;ETRIERSDEFIXATION;24435;12680203;ETRIERP/TUBE168AC.M14L70;FISCHER;CENT;967,43;580,46
901171;ANJACCSI;INDUSTRIE;ETRIERSDEFIXATION;24436;12680211;ETRIERP/TUBE193,7AC.M14L60;FISCHER;CENT;1401,04;840,62
901191;ANJACCSI;INDUSTRIE;RACCORDSSTRAUB;1401021;12805008;COLLIERREPAR.EPDMINOX1T.21/25;SFERACO;UNITE;13,87;10,4
901192;ANJACCSI;INDUSTRIE;RACCORDSSTRAUB;1401026;12805016;COLLIERREPAR.EPDMINOX1T.26/30;SFERACO;UNITE;13,85;10,39
901193;ANJACCSI;INDUSTRIE;RACCORDSSTRAUB;1401033;12805032;COLLIERREPAR.EPDMINOX1T.33/37;SFERACO;UNITE;14,28;10,71
901194;ANJACCSI;INDUSTRIE;RACCORDSSTRAUB;1401042;12805057;COLLIERREPAR.EPDMINOX1T.42/45;SFERACO;UNITE;14,94;11,21
901195;ANJACCSI;INDUSTRIE;RACCORDSSTRAUB;1401048;12805065;COLLIERREPAR.EPDMINOX1T.48/51;SFERACO;UNITE;15,81;11,86
901196;ANJACCSI;INDUSTRIE;RACCORDSSTRAUB;1401050;12805073;COLLIERREPAR.EPDMINOX1T.50/54;SFERACO;UNITE;15,81;11,86
901197;ANJACCSI;INDUSTRIE;RACCORDSSTRAUB;1401060;12805081;COLLIERREPAR.EPDMINOX1T.60/64;SFERACO;UNITE;20,87;15,65
901566;ANJACCSI;INDUSTRIE;RACCORDSINOX;2015001;14410013;MANCHONLISSEINOX316DN051/8;SFERACO;UNITE;1,68;1,26
901567;ANJACCSI;INDUSTRIE;RACCORDSINOX;2015002;14410039;MANCHONLISSEINOX316DN081/4;SFERACO;UNITE;1,68;1,26
901568;ANJACCSI;INDUSTRIE;RACCORDSINOX;2015003;14410054;MANCHONLISSEINOX316DN123/8;SFERACO;UNITE;1,92;1,44
901569;ANJACCSI;INDUSTRIE;RACCORDSINOX;2015004;14410070;MANCHONLISSEINOX316DN151/2;SFERACO;UNITE;2,97;2,23
901570;ANJACCSI;INDUSTRIE;RACCORDSINOX;2015005;14410096;MANCHONLISSEINOX316DN203/4;SFERACO;UNITE;3,56;2,67
901571;ANJACCSI;INDUSTRIE;RACCORDSINOX;2015006;14410112;MANCHONLISSEINOX316DN251;SFERACO;UNITE;5,68;4,26
901572;ANJACCSI;INDUSTRIE;RACCORDSINOX;2015007;14410138;MANCHONLISSEINOX31611/4;SFERACO;UNITE;7,43;5,57
901573;ANJACCSI;INDUSTRIE;RACCORDSINOX;2015008;14410153;MANCHONLISSEINOX31611/2;SFERACO;UNITE;8,31;6,23
901574;ANJACCSI;INDUSTRIE;RACCORDSINOX;2015010;14410161;MANCHONLISSEINOX31621/2;SFERACO;UNITE;24,76;18,57
901575;ANJACCSI;INDUSTRIE;RACCORDSINOX;2015009;14410179;MANCHONLISSEINOX316DN502;SFERACO;UNITE;12,44;9,33
901576;ANJACCSI;INDUSTRIE;RACCORDSINOX;2015011;14410187;MANCHONLISSEINOX316DN803;SFERACO;UNITE;29,7;22,28
901577;ANJACCSI;INDUSTRIE;RACCORDSINOX;2040002;14410195;MAMELONTUBEINOX316DN081/4;SFERACO;UNITE;1,58;1,19
901578;ANJACCSI;INDUSTRIE;RACCORDSINOX;2040003;14410211;MAMELONTUBEINOX316DN123/8;SFERACO;UNITE;1,75;1,31
901579;ANJACCSI;INDUSTRIE;RACCORDSINOX;2040004;14410237;MAMELONTUBEINOX316DN151/2;SFERACO;UNITE;3,13;2,35
901580;ANJACCSI;INDUSTRIE;RACCORDSINOX;2040005;14410252;MAMELONTUBEINOX316DN203/4;SFERACO;UNITE;3,87;2,9
901581;ANJACCSI;INDUSTRIE;RACCORDSINOX;2040006;14410278;MAMELONTUBEINOX316DN251;SFERACO;UNITE;5,84;4,38
901582;ANJACCSI;INDUSTRIE;RACCORDSINOX;2040007;14410294;MAMELONTUBEINOX31611/4;SFERACO;UNITE;8,42;6,32
901583;ANJACCSI;INDUSTRIE;RACCORDSINOX;2040008;14410310;MAMELONTUBEINOX31611/2;SFERACO;UNITE;9,67;7,25
901584;ANJACCSI;INDUSTRIE;RACCORDSINOX;2040009;14410336;MAMELONTUBEINOX316DN502;SFERACO;UNITE;16,58;12,44
901585;ANJACCSI;INDUSTRIE;RACCORDSINOX;2023002;14410351;BOUCHONT.H.INOX316DN081/4M;SFERACO;UNITE;1,49;1,12
901586;ANJACCSI;INDUSTRIE;RACCORDSINOX;2023001;14410369;BOUCHONT.H.INOX316DN051/8M;SFERACO;UNITE;1,15;0,86
901587;ANJACCSI;INDUSTRIE;RACCORDSINOX;2023003;14410377;BOUCHONT.H.INOX316DN123/8M;SFERACO;UNITE;1,75;1,31
901588;ANJACCSI;INDUSTRIE;RACCORDSINOX;2022004;14410393;BOUCHONT.H.INOX316DN151/2M;SFERACO;UNITE;2,21;1,66
901589;ANJACCSI;INDUSTRIE;RACCORDSINOX;2022005;14410419;BOUCHONT.H.INOX316DN203/4M;SFERACO;UNITE;2,81;2,11
901590;ANJACCSI;INDUSTRIE;RACCORDSINOX;2022006;14410435;BOUCHONT.H.INOX316DN251M;SFERACO;UNITE;4,39;3,29
901591;ANJACCSI;INDUSTRIE;RACCORDSINOX;2022007;14410450;BOUCHONT.H.INOX31611/4M;SFERACO;UNITE;6,44;4,83
901592;ANJACCSI;INDUSTRIE;RACCORDSINOX;2022008;14410476;BOUCHONT.H.INOX31611/2M;SFERACO;UNITE;8,35;6,26
901593;ANJACCSI;INDUSTRIE;RACCORDSINOX;2022009;14410492;BOUCHONT.H.INOX316DN502M;SFERACO;UNITE;12,21;9,16
901594;ANJACCSI;INDUSTRIE;RACCORDSINOX;2037002;14410518;BOUCHONT.H.INOX316DN081/4F;SFERACO;UNITE;1,32;0,99
901595;ANJACCSI;INDUSTRIE;RACCORDSINOX;2037003;14410534;BOUCHONT.H.INOX316DN123/8F;SFERACO;UNITE;1,49;1,12
901596;ANJACCSI;INDUSTRIE;RACCORDSINOX;2037004;14410559;BOUCHONT.H.INOX316DN151/2F;SFERACO;UNITE;1,92;1,44
901597;ANJACCSI;INDUSTRIE;RACCORDSINOX;2037005;14410575;BOUCHONT.H.INOX316DN203/4F;SFERACO;UNITE;2,51;1,88
901598;ANJACCSI;INDUSTRIE;RACCORDSINOX;2037006;14410591;BOUCHONT.H.INOX316DN251F;SFERACO;UNITE;4,49;3,37
901599;ANJACCSI;INDUSTRIE;RACCORDSINOX;2037007;14410617;BOUCHONT.H.INOX31611/4F;SFERACO;UNITE;6,83;5,12
901600;ANJACCSI;INDUSTRIE;RACCORDSINOX;2037008;14410633;BOUCHONT.H.INOX31611/2F;SFERACO;UNITE;8,88;6,66
901601;ANJACCSI;INDUSTRIE;RACCORDSINOX;2037009;14410658;BOUCHONT.H.INOX316DN502F;SFERACO;UNITE;13,96;10,47
901602;ANJACCSI;INDUSTRIE;RACCORDSINOX;2039002;14410674;EMBOUTMALEINOX316DN081/4;SFERACO;UNITE;1,06;0,8
901603;ANJACCSI;INDUSTRIE;RACCORDSINOX;2039003;14410690;EMBOUTMALEINOX316DN123/8;SFERACO;UNITE;1,15;0,86
901604;ANJACCSI;INDUSTRIE;RACCORDSINOX;2039004;14410716;EMBOUTMALEINOX316DN151/2;SFERACO;UNITE;1,45;1,09
901605;ANJACCSI;INDUSTRIE;RACCORDSINOX;2039005;14410732;EMBOUTMALEINOX316DN203/4;SFERACO;UNITE;1,82;1,37
901606;ANJACCSI;INDUSTRIE;RACCORDSINOX;2039006;14410757;EMBOUTMALEINOX316DN251;SFERACO;UNITE;2,44;1,83
901607;ANJACCSI;INDUSTRIE;RACCORDSINOX;2039007;14410773;EMBOUTMALEINOX316DN3211/4;SFERACO;UNITE;3,87;2,9
901608;ANJACCSI;INDUSTRIE;RACCORDSINOX;2039008;14410799;EMBOUTMALEINOX316DN4011/2;SFERACO;UNITE;4,75;3,56
901609;ANJACCSI;INDUSTRIE;RACCORDSINOX;2039009;14410815;EMBOUTMALEINOX316DN502;SFERACO;UNITE;7,32;5,49
901610;ANJACCSI;INDUSTRIE;RACCORDSINOX;2039010;14410823;EMBOUTMALEINOX316DN6521/2;SFERACO;UNITE;11,13;8,35
901611;ANJACCSI;INDUSTRIE;RACCORDSINOX;2039011;14410831;EMBOUTMALEINOX316DN803;SFERACO;UNITE;18,19;13,64
901612;ANJACCSI;INDUSTRIE;RACCORDSINOX;2001002;14410930;COUDE90'F/FINOX316DN081/4;SFERACO;UNITE;2,01;1,51
901613;ANJACCSI;INDUSTRIE;RACCORDSINOX;2001003;14410955;COUDE90'F/FINOX316DN123/8;SFERACO;UNITE;2,18;1,64
901614;ANJACCSI;INDUSTRIE;RACCORDSINOX;2001004;14410971;COUDE90'F/FINOX316DN151/2;SFERACO;UNITE;2,57;1,93
901615;ANJACCSI;INDUSTRIE;RACCORDSINOX;2001005;14410997;COUDE90'F/FINOX316DN203/4;SFERACO;UNITE;3,83;2,87
901616;ANJACCSI;INDUSTRIE;RACCORDSINOX;2001006;14411011;COUDE90'F/FINOX316DN251;SFERACO;UNITE;6,07;4,55
901617;ANJACCSI;INDUSTRIE;RACCORDSINOX;2001007;14411037;COUDE90'F/FINOX316DN3211/4;SFERACO;UNITE;9,27;6,95
901618;ANJACCSI;INDUSTRIE;RACCORDSINOX;2001008;14411052;COUDE90'F/FINOX316DN4011/2;SFERACO;UNITE;11,69;8,77
901619;ANJACCSI;INDUSTRIE;RACCORDSINOX;2001009;14411078;COUDE90'F/FINOX316DN502;SFERACO;UNITE;18,82;14,12
901620;ANJACCSI;INDUSTRIE;RACCORDSINOX;2003002;14411094;TEEGALFFFINOX316DN081/4;SFERACO;UNITE;2,54;1,91
901621;ANJACCSI;INDUSTRIE;RACCORDSINOX;2003003;14411110;TEEGALFFFINOX316DN123/8;SFERACO;UNITE;2,97;2,23
901622;ANJACCSI;INDUSTRIE;RACCORDSINOX;2003004;14411136;TEEGALFFFINOX316DN151/2;SFERACO;UNITE;3,6;2,7
901623;ANJACCSI;INDUSTRIE;RACCORDSINOX;2003005;14411151;TEEGALFFFINOX316DN203/4;SFERACO;UNITE;5,34;4,01
901624;ANJACCSI;INDUSTRIE;RACCORDSINOX;2003006;14411177;TEEGALFFFINOX316DN251;SFERACO;UNITE;8,25;6,19
901625;ANJACCSI;INDUSTRIE;RACCORDSINOX;2003007;14411193;TEEGALFFFINOX316DN321'1/4;SFERACO;UNITE;11,99;8,99
901626;ANJACCSI;INDUSTRIE;RACCORDSINOX;2003008;14411219;TEEGALFFFINOX316DN4011/2;SFERACO;UNITE;15,12;11,34
901627;ANJACCSI;INDUSTRIE;RACCORDSINOX;2003009;14411235;TEEGALFFFINOX316DN502;SFERACO;UNITE;23,37;17,53
901628;ANJACCSI;INDUSTRIE;RACCORDSINOX;2068310;14411375;UNIONLIS/FPC.INOX316DN123/8;SFERACO;UNITE;9,97;7,48
901629;ANJACCSI;INDUSTRIE;RACCORDSINOX;2068415;14411391;UNIONLIS/FPC.INOX316DN151/2;SFERACO;UNITE;12,71;9,53
901630;ANJACCSI;INDUSTRIE;RACCORDSINOX;2068520;14411417;UNIONLIS/FPC.INOX316DN203/4;SFERACO;UNITE;17,82;13,37
901631;ANJACCSI;INDUSTRIE;RACCORDSINOX;2068625;14411433;UNIONLIS/FPC.INOX316DN251;SFERACO;UNITE;25,64;19,23
901632;ANJACCSI;INDUSTRIE;RACCORDSINOX;2068732;14411458;UNIONLIS/FPC.INOX3163211/4;SFERACO;UNITE;31,85;23,89
901633;ANJACCSI;INDUSTRIE;RACCORDSINOX;2068840;14411474;UNIONLIS/FPC.INOX3164011/2;SFERACO;UNITE;41,26;30,95
901634;ANJACCSI;INDUSTRIE;RACCORDSINOX;2068950;14411490;UNIONLIS/FPC.INOX316DN502;SFERACO;UNITE;58,53;43,9
901635;ANJACCSI;INDUSTRIE;RACCORDSINOX;2065002;14411516;UNIONF/FPC.INOX316DN081/4;SFERACO;UNITE;7,53;5,65
901636;ANJACCSI;INDUSTRIE;RACCORDSINOX;2065003;14411532;UNIONF/FPC.INOX316DN123/8;SFERACO;UNITE;9,51;7,13
901637;ANJACCSI;INDUSTRIE;RACCORDSINOX;2065004;14411557;UNIONF/FPC.INOX316DN151/2;SFERACO;UNITE;13,67;10,25
901638;ANJACCSI;INDUSTRIE;RACCORDSINOX;2065005;14411573;UNIONF/FPC.INOX316DN203/4;SFERACO;UNITE;18,42;13,82
901639;ANJACCSI;INDUSTRIE;RACCORDSINOX;2065006;14411599;UNIONF/FPC.INOX316DN251;SFERACO;UNITE;27,13;20,35
901640;ANJACCSI;INDUSTRIE;RACCORDSINOX;2065007;14411615;UNIONF/FPC.INOX316DN3211/4;SFERACO;UNITE;31,85;23,89
901641;ANJACCSI;INDUSTRIE;RACCORDSINOX;2065008;14411631;UNIONF/FPC.INOX316DN4011/2;SFERACO;UNITE;46,47;34,85
901642;ANJACCSI;INDUSTRIE;RACCORDSINOX;2065009;14411656;UNIONF/FPC.INOX316DN502;SFERACO;UNITE;58,16;43,62
901643;ANJACCSI;INDUSTRIE;RACCORDSINOX;2069010;14411698;UNIONLIS/LISPC.INOX316DN10;SFERACO;UNITE;8,45;6,34
901644;ANJACCSI;INDUSTRIE;RACCORDSINOX;2069015;14411714;UNIONLIS/LISPC.INOX316DN15;SFERACO;UNITE;11,65;8,74
901645;ANJACCSI;INDUSTRIE;RACCORDSINOX;2069020;14411730;UNIONLIS/LISPC.INOX316DN20;SFERACO;UNITE;16,64;12,48
901646;ANJACCSI;INDUSTRIE;RACCORDSINOX;2069025;14411755;UNIONLIS/LISPC.INOX316DN25;SFERACO;UNITE;23,93;17,95
901647;ANJACCSI;INDUSTRIE;RACCORDSINOX;2069032;14411771;UNIONLIS/LISPC.INOX316DN32;SFERACO;UNITE;28,89;21,67
901648;ANJACCSI;INDUSTRIE;RACCORDSINOX;2069040;14411797;UNIONLIS/LISPC.INOX316DN40;SFERACO;UNITE;37,73;28,3
901649;ANJACCSI;INDUSTRIE;RACCORDSINOX;2069050;14411813;UNIONLIS/LISPC.INOX316DN50;SFERACO;UNITE;56,28;42,21
901650;ANJACCSI;INDUSTRIE;RACCORDSINOX;2067310;14411854;UNIONLIS/MPC.INOX316DN123/8;SFERACO;UNITE;8,62;6,47
901651;ANJACCSI;INDUSTRIE;RACCORDSINOX;2067415;14411870;UNIONLIS/MPC.INOX316DN151/2;SFERACO;UNITE;11,19;8,39
901652;ANJACCSI;INDUSTRIE;RACCORDSINOX;2067520;14411896;UNIONLIS/MPC.INOX316DN203/4;SFERACO;UNITE;15,71;11,78
901653;ANJACCSI;INDUSTRIE;RACCORDSINOX;2067625;14411912;UNIONLIS/MPC.INOX316DN251;SFERACO;UNITE;23,53;17,65
901654;ANJACCSI;INDUSTRIE;RACCORDSINOX;2067732;14411938;UNIONLIS/MPC.INOX3163211/4;SFERACO;UNITE;30,6;22,95
901655;ANJACCSI;INDUSTRIE;RACCORDSINOX;2067840;14411953;UNIONLIS/MPC.INOX3164011/2;SFERACO;UNITE;36,24;27,18
901656;ANJACCSI;INDUSTRIE;RACCORDSINOX;2067950;14411979;UNIONLIS/MPC.INOX316DN502;SFERACO;UNITE;56,08;42,06
901657;ANJACCSI;INDUSTRIE;RACCORDSINOX;2066002;14411995;UNIONM/FPC.INOX316DN081/4;SFERACO;UNITE;7,1;5,33
901658;ANJACCSI;INDUSTRIE;RACCORDSINOX;2066003;14412019;UNIONM/FPC.INOX316DN123/8;SFERACO;UNITE;8,62;6,47
901659;ANJACCSI;INDUSTRIE;RACCORDSINOX;2066004;14412035;UNIONM/FPC.INOX316DN151/2;SFERACO;UNITE;11,35;8,51
901660;ANJACCSI;INDUSTRIE;RACCORDSINOX;2066005;14412050;UNIONM/FPC.INOX316DN203/4;SFERACO;UNITE;14,69;11,02
901661;ANJACCSI;INDUSTRIE;RACCORDSINOX;2066006;14412076;UNIONM/FPC.INOX316DN251;SFERACO;UNITE;21,95;16,46
901662;ANJACCSI;INDUSTRIE;RACCORDSINOX;2066007;14412092;UNIONM/FPC.INOX316DN3211/4;SFERACO;UNITE;29,77;22,33
901663;ANJACCSI;INDUSTRIE;RACCORDSINOX;2066008;14412118;UNIONM/FPC.INOX316DN4011/2;SFERACO;UNITE;37,96;28,47
901664;ANJACCSI;INDUSTRIE;RACCORDSINOX;2066009;14412134;UNIONM/FPC.INOX316DN502;SFERACO;UNITE;47,53;35,65
901665;ANJACCSI;INDUSTRIE;RACCORDSINOX;2064003;14412175;UNIONM/MPC.INOX316DN123/8;SFERACO;UNITE;10,13;7,6
901666;ANJACCSI;INDUSTRIE;RACCORDSINOX;2064004;14412183;UNIONM/MPC.INOX316DN151/2;SFERACO;UNITE;12,05;9,04
901667;ANJACCSI;INDUSTRIE;RACCORDSINOX;2064005;14412191;UNIONM/MPC.INOX316DN203/4;SFERACO;UNITE;16,8;12,6
901668;ANJACCSI;INDUSTRIE;RACCORDSINOX;2064006;14412209;UNIONM/MPC.INOX316DN251;SFERACO;UNITE;25,15;18,86
901669;ANJACCSI;INDUSTRIE;RACCORDSINOX;2064007;14412217;UNIONM/MPC.INOX316DN3211/4;SFERACO;UNITE;33,94;25,46
901670;ANJACCSI;INDUSTRIE;RACCORDSINOX;2064008;14412225;UNIONM/MPC.INOX316DN4011/2;SFERACO;UNITE;40,11;30,08
901671;ANJACCSI;INDUSTRIE;RACCORDSINOX;2064009;14412233;UNIONM/MPC.INOX316DN502;SFERACO;UNITE;58,99;44,24
901672;ANJACCSI;INDUSTRIE;RACCORDSINOX;2030002;14412506;MAMELONHEXA.INOX316DN081/4;SFERACO;UNITE;1,58;1,19
901673;ANJACCSI;INDUSTRIE;RACCORDSINOX;2030003;14412514;MAMELONHEXA.INOX316DN123/8;SFERACO;UNITE;1,92;1,44
901674;ANJACCSI;INDUSTRIE;RACCORDSINOX;2030004;14412522;MAMELONHEXA.INOX316DN151/2;SFERACO;UNITE;3,1;2,33
901675;ANJACCSI;INDUSTRIE;RACCORDSINOX;2030005;14412530;MAMELONHEXA.INOX316DN203/4;SFERACO;UNITE;3,63;2,72
901676;ANJACCSI;INDUSTRIE;RACCORDSINOX;2030006;14412548;MAMELONHEXA.INOX316DN251;SFERACO;UNITE;6,07;4,55
901677;ANJACCSI;INDUSTRIE;RACCORDSINOX;2030007;14412555;MAMELONHEXA.INOX316DN3211/4;SFERACO;UNITE;8,19;6,14
901678;ANJACCSI;INDUSTRIE;RACCORDSINOX;2030008;14412563;MAMELONHEXA.INOX316DN4011/2;SFERACO;UNITE;9,11;6,83
901679;ANJACCSI;INDUSTRIE;RACCORDSINOX;2030009;14412571;MAMELONHEXA.INOX316DN502;SFERACO;UNITE;13,4;10,05
901680;ANJACCSI;INDUSTRIE;RACCORDSINOX;2021002;14413009;REDUC.INOX316MF1/4x1/8;SFERACO;UNITE;1,45;1,09
901681;ANJACCSI;INDUSTRIE;RACCORDSINOX;2021003;14413025;REDUC.INOX316MF3/8x1/4;SFERACO;UNITE;1,68;1,26
901682;ANJACCSI;INDUSTRIE;RACCORDSINOX;2024004;14413033;REDUC.INOX316MF1/2x1/4;SFERACO;UNITE;2,08;1,56
901683;ANJACCSI;INDUSTRIE;RACCORDSINOX;2021004;14413041;REDUC.INOX316MF1/2x3/8;SFERACO;UNITE;2,08;1,56
901684;ANJACCSI;INDUSTRIE;RACCORDSINOX;2024005;14413058;REDUC.INOX316MF3/4x3/8;SFERACO;UNITE;2,7;2,03
901685;ANJACCSI;INDUSTRIE;RACCORDSINOX;2021005;14413066;REDUC.INOX316MF3/4x1/2;SFERACO;UNITE;2,7;2,03
901686;ANJACCSI;INDUSTRIE;RACCORDSINOX;2024006;14413074;REDUC.INOX316MF1x1/2;SFERACO;UNITE;4,43;3,32
901687;ANJACCSI;INDUSTRIE;RACCORDSINOX;2021006;14413082;REDUC.INOX316MF1x3/4;SFERACO;UNITE;4,43;3,32
901688;ANJACCSI;INDUSTRIE;RACCORDSINOX;2021007;14413108;REDUC.INOX316MF11/4x1;SFERACO;UNITE;6,97;5,23
901689;ANJACCSI;INDUSTRIE;RACCORDSINOX;2024008;14413116;REDUC.INOX316MF11/2x1;SFERACO;UNITE;7,26;5,45
901690;ANJACCSI;INDUSTRIE;RACCORDSINOX;2021008;14413124;REDUC.INOX316MF11/2x11/4;SFERACO;UNITE;7,26;5,45
901691;ANJACCSI;INDUSTRIE;RACCORDSINOX;2021009;14413140;REDUC.INOX316MF2x11/2;SFERACO;UNITE;12,61;9,46
901692;ANJACCSI;INDUSTRIE;RACCORDSINOX;2031002;14413157;REDUC.INOX316MM1/4x1/8;SFERACO;UNITE;1,98;1,49
901693;ANJACCSI;INDUSTRIE;RACCORDSINOX;2031004;14413165;REDUC.INOX316MM1/2x3/8;SFERACO;UNITE;2,81;2,11
901694;ANJACCSI;INDUSTRIE;RACCORDSINOX;2032005;14413173;REDUC.INOX316MM3/4x3/8;SFERACO;UNITE;3,6;2,7
901695;ANJACCSI;INDUSTRIE;RACCORDSINOX;2031005;14413181;REDUC.INOX316MM3/4x1/2;SFERACO;UNITE;3,6;2,7
901696;ANJACCSI;INDUSTRIE;RACCORDSINOX;2032006;14413199;REDUC.INOX316MM1x1/2;SFERACO;UNITE;5,51;4,13
901697;ANJACCSI;INDUSTRIE;RACCORDSINOX;2031006;14413207;REDUC.INOX316MM1x3/4;SFERACO;UNITE;5,51;4,13
901698;ANJACCSI;INDUSTRIE;RACCORDSINOX;2031003;14413215;REDUC.INOX316MM3/8x1/4;SFERACO;UNITE;2,18;1,64
901699;ANJACCSI;INDUSTRIE;RACCORDSINOX;2010002;14414007;COUDE90'MFINOX316DN081/4;SFERACO;UNITE;2,18;1,64
901700;ANJACCSI;INDUSTRIE;RACCORDSINOX;2010003;14414015;COUDE90'MFINOX316DN123/8;SFERACO;UNITE;2,57;1,93
901701;ANJACCSI;INDUSTRIE;RACCORDSINOX;2010004;14414023;COUDE90'MFINOX316DN151/2;SFERACO;UNITE;3,1;2,33
901702;ANJACCSI;INDUSTRIE;RACCORDSINOX;2010005;14414031;COUDE90'MFINOX316DN203/4;SFERACO;UNITE;4,49;3,37
901703;ANJACCSI;INDUSTRIE;RACCORDSINOX;2010006;14414049;COUDE90'MFINOX316DN251;SFERACO;UNITE;7,59;5,69
901704;ANJACCSI;INDUSTRIE;RACCORDSINOX;2010007;14414056;COUDE90'MFINOX316DN3211/4;SFERACO;UNITE;9,93;7,45
901705;ANJACCSI;INDUSTRIE;RACCORDSINOX;2010008;14414064;COUDE90'MFINOX316DN4011/2;SFERACO;UNITE;13,33;10
901706;ANJACCSI;INDUSTRIE;RACCORDSINOX;2010009;14414072;COUDE90'MFINOX316DN502;SFERACO;UNITE;18,78;14,09
901707;ANJACCSI;INDUSTRIE;RACCORDSINOX;2035002;14414239;ADAPTATEURINOX1/4MCANNELE09;SFERACO;UNITE;2,7;2,03
901708;ANJACCSI;INDUSTRIE;RACCORDSINOX;2035003;14414247;ADAPTATEURINOX3/8MCANNELE11;SFERACO;UNITE;3,3;2,48
901709;ANJACCSI;INDUSTRIE;RACCORDSINOX;2035004;14414254;ADAPTATEURINOX1/2MCANNELE14;SFERACO;UNITE;4;3
901710;ANJACCSI;INDUSTRIE;RACCORDSINOX;2035005;14414262;ADAPTATEURINOX3/4MCANNELE20;SFERACO;UNITE;5,18;3,89
901711;ANJACCSI;INDUSTRIE;RACCORDSINOX;2035006;14414270;ADAPTATEURINOX1MCANNELE27;SFERACO;UNITE;7,13;5,35
901712;ANJACCSI;INDUSTRIE;RACCORDSINOX;2035007;14414288;ADAPTATEURINOX11/4MCANNEL.33;SFERACO;UNITE;9,93;7,45
901713;ANJACCSI;INDUSTRIE;RACCORDSINOX;2035008;14414296;ADAPTATEURINOX11/2MCANNEL.40;SFERACO;UNITE;14,1;10,58
901714;ANJACCSI;INDUSTRIE;RACCORDSINOX;2035009;14414304;ADAPTATEURINOX2MCANNELE52;SFERACO;UNITE;21,36;16,02
901715;ANJACCSI;INDUSTRIE;RACCORDSINOX;2038002;14415012;MAMELONTUBEINOX316L1001/4;SFERACO;UNITE;2,51;1,88
901716;ANJACCSI;INDUSTRIE;RACCORDSINOX;2038003;14415020;MAMELONTUBEINOX316L1003/8;SFERACO;UNITE;3,17;2,38
901717;ANJACCSI;INDUSTRIE;RACCORDSINOX;2038004;14415038;MAMELONTUBEINOX316L1001/2;SFERACO;UNITE;4,52;3,39
901718;ANJACCSI;INDUSTRIE;RACCORDSINOX;2038005;14415046;MAMELONTUBEINOX316L1003/4;SFERACO;UNITE;5,68;4,26
901719;ANJACCSI;INDUSTRIE;RACCORDSINOX;2038006;14415053;MAMELONTUBEINOX316L1001;SFERACO;UNITE;8,65;6,49
901720;ANJACCSI;INDUSTRIE;RACCORDSINOX;2038007;14415061;MAMELONTUBEINOX316L10011/4;SFERACO;UNITE;10,13;7,6
901721;ANJACCSI;INDUSTRIE;RACCORDSINOX;2038008;14415079;MAMELONTUBEINOX316L10011/2;SFERACO;UNITE;11,45;8,59
901722;ANJACCSI;INDUSTRIE;RACCORDSINOX;2038009;14415087;MAMELONTUBEINOX316L1002;SFERACO;UNITE;16,4;12,3
901723;ANJACCSI;INDUSTRIE;RACCORDSINOX;2041002;14415319;MAMELONTUBEINOX316L2001/4;SFERACO;UNITE;3,73;2,8
901724;ANJACCSI;INDUSTRIE;RACCORDSINOX;2041003;14415327;MAMELONTUBEINOX316L2003/8;SFERACO;UNITE;4,43;3,32
901725;ANJACCSI;INDUSTRIE;RACCORDSINOX;2041004;14415335;MAMELONTUBEINOX316L2001/2;SFERACO;UNITE;6,04;4,53
901726;ANJACCSI;INDUSTRIE;RACCORDSINOX;2041005;14415343;MAMELONTUBEINOX316L2003/4;SFERACO;UNITE;7,36;5,52
901727;ANJACCSI;INDUSTRIE;RACCORDSINOX;2041006;14415350;MAMELONTUBEINOX316L2001;SFERACO;UNITE;10,47;7,85
901728;ANJACCSI;INDUSTRIE;RACCORDSINOX;2041007;14415368;MAMELONTUBEINOX316L20011/4;SFERACO;UNITE;13,4;10,05
901729;ANJACCSI;INDUSTRIE;RACCORDSINOX;2041008;14415376;MAMELONTUBEINOX316L20011/2;SFERACO;UNITE;15,28;11,46
901730;ANJACCSI;INDUSTRIE;RACCORDSINOX;2041009;14415384;MAMELONTUBEINOX316L2002;SFERACO;UNITE;22,14;16,61
901731;ANJACCSI;INDUSTRIE;RACCORDSSYMETRIQUESALUMINIUM;2410025;14800023;1/2RACAVERROUALUAN25DA30;SFERACO;UNITE;21,21;15,91
