ID;FOURNISSEUR;FAMILLE;REFERENCE;DESIGNATION;MARQUE;PRIX AU;PRIX BASE;Prix Net 
80000;LECOUFLE;PLOMBERIE;87167727690;KIT CHANGEMENT GAZ GVAC24HN-B/B-N;ELM LEBLANC;1;47,86;35,45
80001;LECOUFLE;PLOMBERIE;87167633180;KIT CHANGEMENT GAZ GVTC241-1H N-P;ELM LEBLANC;1;7,06;5,23
80002;LECOUFLE;PLOMBERIE;7710149033;KIT CHANGEMENT GAZ SVBC 22-2H N-P;ELM LEBLANC;1;30,24;22,4
80003;LECOUFLE;PLOMBERIE;7716705028+AZ315;CHAUD.ACLEIS NGVM23H VENTOUSE MIXTE GN;ELM LEBLANC;1;1653,76;1225,01
80004;LECOUFLE;PLOMBERIE;7716705029+AZ414;CHAUD.ACLEIS NGVM23H VENTOUSE MIXTE GP;ELM LEBLANC;1;1715,2;1270,52
80005;LECOUFLE;PLOMBERIE;NGLM 23-2HN;CHAUD.ACLEIS NGLM23H CHEMINEE MIXTE GN;ELM LEBLANC;1;1365,31;1011,34
80006;LECOUFLE;PLOMBERIE;NGLM 23-2HB;CHAUD.ACLEIS NGLM23H CHEMINEE MIXTE GP;ELM LEBLANC;1;1365,31;1011,34
80007;LECOUFLE;PLOMBERIE;7716704190+AZ315;CHAUD.MEGALIS NGVA 24H VENT.MICRO-ACCUGN;ELM LEBLANC;1;1854,43;1373,65
80008;LECOUFLE;PLOMBERIE;7716704191+AZ315;CHAUD.MEGALIS NGVA 24H VENT.MICRO-ACCUGP;ELM LEBLANC;1;1918,19;1420,88
80009;LECOUFLE;PLOMBERIE;NGLA24-4HN;CHAUD.MEGALIS NGLA 24H CHEM.MICRO-ACCUGN;ELM LEBLANC;1;1498,92;1110,31
80010;LECOUFLE;PLOMBERIE;NGLA24-4HB;CHAUD.MEGALIS NGLA 24H CHEM.MICRO-ACCUGP;ELM LEBLANC;1;1498,92;1110,31
80011;LECOUFLE;PLOMBERIE;7716704109+AZ315;CHAUD.MEGALIS NGVA 28H VENT.MICRO-ACCUGN;ELM LEBLANC;1;2266,25;1678,7
80012;LECOUFLE;PLOMBERIE;7716704110+AZ315;CHAUD.MEGALIS NGVA 28H VENT.MICRO-ACCUGP;ELM LEBLANC;1;2266,25;1678,7
80013;LECOUFLE;PLOMBERIE;NGLA28-2HN;CHAUD.MEGALIS NGLA 28H CHEM.MICRO-ACCUG*;ELM LEBLANC;1;1544,95;1144,41
80014;LECOUFLE;PLOMBERIE;7716704200+AZ315;CHAUD.EGALIS NGVS24H VENT.CHAUF.SEUL GN;ELM LEBLANC;1;1749,75;1296,11
80015;LECOUFLE;PLOMBERIE;7716704201+AZ315;CHAUD.EGALIS NGVS24H VENT.CHAUF.SEUL GP;ELM LEBLANC;1;1749,75;1296,11
80016;LECOUFLE;PLOMBERIE;7716704263+DOS GS5;CHAUD.EGALIS NGLS24-4HCHEM.CHAUF.SEUL GN;ELM LEBLANC;1;1379,43;1021,8
80017;LECOUFLE;PLOMBERIE;776704264+DOS GS5;CHAUD.EGALIS NGLS24-4HCHEM.CHAUF.SEUL GP;ELM LEBLANC;1;1400,38;1037,32
80018;LECOUFLE;PLOMBERIE;7716701102+AZ315;CHAUD.EGALIS NGVB23H VENT.BALLON 50L GN*;ELM LEBLANC;1;2260,1;1674,15
80019;LECOUFLE;PLOMBERIE;7716701103+AZ315;CHAUD.EGALIS NGVB23H VENT.BALLON 50L GP*;ELM LEBLANC;1;2387,57;1768,57
80020;LECOUFLE;PLOMBERIE;7716701056;CHAUD.EGALIS NGLB23H CHEM.BALLON 50L GP*;ELM LEBLANC;1;2183,07;1617,09
80021;LECOUFLE;PLOMBERIE;AZ 333;ADAPTATEUR VENTOUSE 80/125-AZ333;ELM LEBLANC;1;115,7;85,7
80022;LECOUFLE;PLOMBERIE;LM5 TS BM;CHAUFFE-EAU LM5TSM A/MELANGEUR BP S/COND;ELM LEBLANC;1;318,44;235,88
80023;LECOUFLE;PLOMBERIE;LM5 TS N;CHAUFFE-EAU LM5TS S/MELANGEUR GN S/COND;ELM LEBLANC;1;312,93;231,8
80024;LECOUFLE;PLOMBERIE;LM5 TS B;CHAUFFE-EAU LM5TS S/MELANGEUR BP S/COND;ELM LEBLANC;1;312,93;231,8
80025;LECOUFLE;PLOMBERIE;LM5 AR BM;CHAUFFE-EAU LM5ARM A/MELANG.BP A/COND-83;ELM LEBLANC;1;338,27;250,57
80026;LECOUFLE;PLOMBERIE;LM5 AR B;CHAUFFE-EAU LM5AR S/MELANG.BP A/COND-83;ELM LEBLANC;1;332,76;246,49
80027;LECOUFLE;PLOMBERIE;7701331888;CHAUFFE-BAIN LM10PV S/MEL.GN A/COND-110;ELM LEBLANC;1;396,08;293,39
80028;LECOUFLE;PLOMBERIE;7701411037+AZ315;CHAUFFE-BAIN LM10PVHF VENTOUSE BP;ELM LEBLANC;1;872,67;646,42
80029;LECOUFLE;PLOMBERIE;7702311051+AZ315;CHAUFFE-BAIN LC13PVHF VENTOUSE GN;ELM LEBLANC;1;970,73;719,06
80030;LECOUFLE;PLOMBERIE;87167557630;DETECTEUR DEBIT SANITAIRE T7 LAITON    *;ELM LEBLANC;1;42,17;31,24
80031;LECOUFLE;PLOMBERIE;87167554770;MANCHON A/MINIRUPTEUR GVM7/23          *;ELM LEBLANC;1;15,54;11,51
80032;LECOUFLE;PLOMBERIE;LC10PVHY-7701331752;CHAUFFE BAIN ONDEA LC10 HYDROPOWER GN  *;ELM LEBLANC;1;587,29;435,03
80033;LECOUFLE;PLOMBERIE;DOSGA8;DOSSERET REMPL. CHAFF0T.&MAURY DOS GA8;ELM LEBLANC;1;90,03;66,69
80034;LECOUFLE;PLOMBERIE;DOSGA7;DOSSERET REMPL. SAUNIER DUVAL DOS GA7;ELM LEBLANC;1;90,03;66,69
80035;LECOUFLE;PLOMBERIE;DOSGA5;DOSSERET STANDARDDOS GA5;ELM LEBLANC;1;90,03;66,69
80036;LECOUFLE;PLOMBERIE;DOSGA6;DOSSERET REMPLACEMENT GAMME ELM DOS GA6;ELM LEBLANC;1;90,03;66,69
80037;LECOUFLE;PLOMBERIE;7702411046+AZ315;ONDEA HYDROSMART PLUS AVEC TELECOM.GP;ELM LEBLANC;1;1072,1;794,15
80038;LECOUFLE;PLOMBERIE;7716704211+7716780142;CHAUD.MEGAL.NGVA 24R VENT.M.A+DOSGA6R GN;ELM LEBLANC;1;1906,07;1411,9
80039;LECOUFLE;PLOMBERIE;7716704212+7716780142;CHAUD.MEGAL.NGVA 24R VENT.M.A+DOSGA6R GP;ELM LEBLANC;1;1906,07;1411,9
80040;LECOUFLE;PLOMBERIE;AZ 319;COUDE VENTOUSE 45° (X2) 60/100 AZ319;ELM LEBLANC;1;88,16;65,3
80041;LECOUFLE;PLOMBERIE;7716704302+7716780109;CHAUD MEGALIS GN CONDEN GVAC24.1HN+AZB80;ELM LEBLANC;1;2668,83;1976,91
80042;LECOUFLE;PLOMBERIE;DOSGS5;DDOSSERET GS5  -7716780073;ELM LEBLANC;1;69,42;51,42
80043;LECOUFLE;PLOMBERIE;7716701200+AZ315;CHAUD EGALIS NGVB24H-4HN VENT BAL 50L GN;ELM LEBLANC;1;2057,4;1524
80044;LECOUFLE;PLOMBERIE;NGLB24-4HN;CHAUD EGALIS NGLB24-4HN CHEMINE 50L   GN;ELM LEBLANC;1;2126,43;1575,13
80045;LECOUFLE;PLOMBERIE;7716701201+AZ315;CHAUD EGALIS NGVB28-4HN VENT BAL 50L GN;ELM LEBLANC;1;2447,05;1812,63
80046;LECOUFLE;PLOMBERIE;DOSGA10;DOSSERET DOS GA10  -7716780136;ELM LEBLANC;1;83,52;61,87
80047;LECOUFLE;PLOMBERIE;87167724000;TURBINE POUR MEGALIS 87167724000;ELM LEBLANC;1;39,77;29,46
80048;LECOUFLE;PLOMBERIE;LC10 PV HNF;HYDROSMART LC 10 PVHF NAT;ELM LEBLANC;1;699,62;518,24
80049;LECOUFLE;PLOMBERIE;AZB 804;RALLONGE 1M 60/100 - AZB 804;ELM LEBLANC;1;70,11;51,93
80050;LECOUFLE;PLOMBERIE;AZB 600/2;TERMINAL HORIZONTALE - AZB 600/2;ELM LEBLANC;1;185,11;137,12
80051;LECOUFLE;PLOMBERIE;GVT C24-1HN;CHAUDIERE ODEALIS CONDENS NUE GN;ELM LEBLANC;1;2370,22;1755,72
80052;LECOUFLE;PLOMBERIE;DOS GT5;DOSSERET RESERVE ECS D'ODEALIS- DOS GTS;ELM LEBLANC;1;1059,05;784,48
80053;LECOUFLE;PLOMBERIE;AZB 916;TERMINAL HORIZONTAL PPS-GALVA 60/100 BLC;ELM LEBLANC;1;131,63;97,5
80054;LECOUFLE;PLOMBERIE;GVAC24-2HN;CHAUD MEGALIS CONDENS - GVAC24-2HN GN;ELM LEBLANC;1;2324,7;1722
80055;LECOUFLE;PLOMBERIE;GVT C24-1HB;CHAUDIERE ODEALIS CONDENS NUE BP;ELM LEBLANC;1;2453,85;1817,67
80056;LECOUFLE;PLOMBERIE;7714311021;CHAUDIERE STELLIS SOL+BALLON VENTOUSE GN;ELM LEBLANC;1;3296,54;2441,88
80057;LECOUFLE;PLOMBERIE;7716780109;TERMINAL AZB 801/1;ELM LEBLANC;1;173,5;128,52
80058;LECOUFLE;PLOMBERIE;GR20;GRILLE SEULE PVC-GR20-20;NICOLL;1;18,48;13,69
80059;LECOUFLE;PLOMBERIE;GR25;GRILLE SEULE PVC-GR25-25;NICOLL;1;26,81;19,86
80060;LECOUFLE;PLOMBERIE;GR30;GRILLE SEULE PVC-GR30-30;NICOLL;1;43,61;32,3
80061;LECOUFLE;PLOMBERIE;GR40;GRILLE SEULE PVC-GR40-40;NICOLL;1;66,06;48,93
80062;LECOUFLE;PLOMBERIE;GRC25;GRILLE CADRE PVC GRC25-25;NICOLL;1;48,51;35,93
80063;LECOUFLE;PLOMBERIE;GRC30;GRILLE CADRE PVC GRC30-30;NICOLL;1;68,76;50,93
80064;LECOUFLE;PLOMBERIE;TRC30;TAMPON SOL AV/CADR.TRC 30;NICOLL;1;69,59;51,55
80065;LECOUFLE;PLOMBERIE;SC456;SIPHON COUR NICO SC456-15;NICOLL;1;14,59;10,81
80066;LECOUFLE;PLOMBERIE;SC089;SIPHON COUR 20X20 -SC089;NICOLL;1;21,15;15,67
80067;LECOUFLE;PLOMBERIE;SC756S;SIPHON COUR 20X20  -SC756S             $;NICOLL;1;22,86;16,93
80068;LECOUFLE;PLOMBERIE;SC891;SIPHON COUR NICO SC891-25;NICOLL;1;33,43;24,76
80069;LECOUFLE;PLOMBERIE;SIF;SIPHONNETTE NICOL D32 SIF;NICOLL;1;13,03;9,65
80070;LECOUFLE;PLOMBERIE;GR77;GRIL RENFORC GR77 130X500;NICOLL;1;18,94;14,03
80071;LECOUFLE;PLOMBERIE;GR7;GRIL 1/2 RENF GR7 130X250              *;NICOLL;1;7,52;5,57
80072;LECOUFLE;PLOMBERIE;NAT77;NAISSANCE PVC 100 NAT77                *;NICOLL;1;3,56;2,64
80073;LECOUFLE;PLOMBERIE;FTR77;FOND PVC PIQUE 80 FTR77                *;NICOLL;1;2,81;2,08
80074;LECOUFLE;PLOMBERIE;KREPT2;REGARD PVC NICOLL KREPT2               *;NICOLL;1;20,55;15,22
80075;LECOUFLE;PLOMBERIE;REL;RECEVEUR SIPHONNE 63  REL;NICOLL;1;69,26;51,3
80076;LECOUFLE;PLOMBERIE;;ADAPTATEUR 80/100   L8910              *;NICOLL;1;3,06;2,27
80077;LECOUFLE;PLOMBERIE;202MI;HUBLOT RECTANGLE 380X165  -202 MI;NICOLL;1;15,5;11,48
80078;LECOUFLE;PLOMBERIE;203MI;HUBLOT RECTANGLE 380X225 -203MI;NICOLL;1;18;13,33
80079;LECOUFLE;PLOMBERIE;303MI;HUBLOT ROND D307 INCOLORE  -303MI;NICOLL;1;18;13,33
80080;LECOUFLE;PLOMBERIE;GOTS;GRILLE VENTILATION A VOLETS SABLE GOTS;NICOLL;1;16,52;12,24
80081;LECOUFLE;PLOMBERIE;B101;GRILLE AERATION RECT S/M BLANC B101;NICOLL;1;3,09;2,29
80082;LECOUFLE;PLOMBERIE;B151;GRILLE AERATION RECT S/M BLANC B151;NICOLL;1;3,87;2,87
80083;LECOUFLE;PLOMBERIE;B201;GRILLE AERATION RECT S/M BLANC B201;NICOLL;1;4,59;3,4
80084;LECOUFLE;PLOMBERIE;B111;GRILLE AERATION RECT A/M BLANC B111;NICOLL;1;4,33;3,21
80085;LECOUFLE;PLOMBERIE;B161;GRILLE AERATION RECT A/M BLANC B161;NICOLL;1;5,21;3,86
80086;LECOUFLE;PLOMBERIE;B211;GRILLE AERATION RECT A/M BLANC B211;NICOLL;1;6,06;4,49
80087;LECOUFLE;PLOMBERIE;M212;GRILL AER NIC REC AM-M212;NICOLL;1;6,06;4,49
80088;LECOUFLE;PLOMBERIE;B103;GRILLE AERATION RONDE S/M BLANC B103;NICOLL;1;3,16;2,34
80089;LECOUFLE;PLOMBERIE;B113;GRILLE AERATION RONDE A/M BLANC B113;NICOLL;1;4,28;3,17
80090;LECOUFLE;PLOMBERIE;B163;GRILLE AERATION RONDE A/M BLANC B163;NICOLL;1;5,51;4,08
80091;LECOUFLE;PLOMBERIE;B213;GRILLE AERATION RONDE A/M BLANC B213;NICOLL;1;6,1;4,52
80092;LECOUFLE;PLOMBERIE;B104;GRILLE AERATION CARREE S/M BLANC B104;NICOLL;1;3,16;2,34
80093;LECOUFLE;PLOMBERIE;B154;GRILLE AERATION CARREE A/M BLANC B154;NICOLL;1;4,13;3,06
80094;LECOUFLE;PLOMBERIE;B204;GRILLE AERATION CARREE S/M BLANC B204;NICOLL;1;4,64;3,44
80095;LECOUFLE;PLOMBERIE;M114;GRILLE AERATION CARREE A/M BLANC M114;NICOLL;1;4,48;3,32
80096;LECOUFLE;PLOMBERIE;M164;GRILLE AERATION CARREE A/M BLANC M164;NICOLL;1;5,76;4,27
80097;LECOUFLE;PLOMBERIE;M214;GRILLE AERATION CARREE A/M BLANC M214;NICOLL;1;6,39;4,73
80098;LECOUFLE;PLOMBERIE;B114;GRILLE AERATION CARREE A/M BLANC B114;NICOLL;1;4,28;3,17
80099;LECOUFLE;PLOMBERIE;B164;GRILLE AERATION CARREE A/M BLANC B164;NICOLL;1;5,51;4,08
80100;LECOUFLE;PLOMBERIE;F104;GRILLE AERATION A/FERMETURE S/M - F104;NICOLL;1;11,95;8,85
80101;LECOUFLE;PLOMBERIE;F154;GRILLE AERATION A/FERMETURE S/M - F154;NICOLL;1;12,92;9,57
80102;LECOUFLE;PLOMBERIE;F214;GRILLE AERATION A/MOUSTIQUAIRE - F214;NICOLL;1;14,85;11
80103;LECOUFLE;PLOMBERIE;B54;GRILLE AERATION CARREE S/M BLANC B54;NICOLL;1;1,58;1,17
80104;LECOUFLE;PLOMBERIE;B64;GRILLE AERATION CARREE A/M BLANC B64;NICOLL;1;2,74;2,03
80105;LECOUFLE;PLOMBERIE;BC100;GRILLE AERATION RONDE S/M BLANC BC100;NICOLL;1;1,82;1,35
80106;LECOUFLE;PLOMBERIE;BC125;GRILLE AERATION RONDE S/M BLANC BC125;NICOLL;1;2,19;1,62
80107;LECOUFLE;PLOMBERIE;BC110;GRILLE AERATION RONDE A/M BLANC BC110;NICOLL;1;2,92;2,16
80108;LECOUFLE;PLOMBERIE;BC135;GRILLE AERATION RONDE A/M BLANC BC135;NICOLL;1;3,39;2,51
80109;LECOUFLE;PLOMBERIE;FB151;GRILLE AERATION RECT S/M BLANC FB151;NICOLL;1;8,71;6,45
80110;LECOUFLE;PLOMBERIE;FB201;GRILLE AERATION RECT S/M BLANC FB201;NICOLL;1;9,81;7,27
80111;LECOUFLE;PLOMBERIE;GETM100;GRILLE ADAPT S/PVC GETM100;NICOLL;1;6,67;4,94
80112;LECOUFLE;PLOMBERIE;GETM125;GRILLE ADAPT S/PVC  -GETM 125;NICOLL;1;7,14;5,29
80113;LECOUFLE;PLOMBERIE;GATM100;GRILLE ADAPABLE S/PVC A/M BLANC GATM100;NICOLL;1;5,36;3,97
80114;LECOUFLE;PLOMBERIE;GATM125;GRILLE ADAPTABLE S/PVC BLANC GATM125;NICOLL;1;5,71;4,23
80115;LECOUFLE;PLOMBERIE;FATM100;GRILLE ADAPTABLE S/PVC RONDE A/F FATM100;NICOLL;1;17,33;12,84
80116;LECOUFLE;PLOMBERIE;FATM125;GRILLE ADAPTABLE S/PVC RONDE A/F FATM125;NICOLL;1;18,32;13,57
80117;LECOUFLE;PLOMBERIE;B1803;DEFLECTEUR P/REGULATEUR 15/30 M3 -B1803;NICOLL;1;0,93;0,69
80118;LECOUFLE;PLOMBERIE;B1803C;DEFLECTEUR P/REGULAREUR 15/30M3 - B1803C;NICOLL;1;0,93;0,69
80119;LECOUFLE;PLOMBERIE;BE1711C;GRILLE VENTILATIO 15M3/H MOUSTI-BE1711C*;NICOLL;1;3,13;2,32
80120;LECOUFLE;PLOMBERIE;HF2243;DEFLECT+CAPOT ACOUSTIQ 22M3/H BLC HF2243;NICOLL;1;20,02;14,83
80121;LECOUFLE;PLOMBERIE;HF3038;DEFLECT+CAPOT ACOUSTIQ 30M3/H BLC HF3038;NICOLL;1;11,39;8,44
80122;LECOUFLE;PLOMBERIE;CT2;COUDE 22° M-F  - 100;NICOLL;1;4,27;3,16
80123;LECOUFLE;PLOMBERIE;CF4;COUDE 45° M-F - 32;NICOLL;1;0,57;0,42
80124;LECOUFLE;PLOMBERIE;CH4;COUDE 45° M-F - 40;NICOLL;1;0,82;0,61
80125;LECOUFLE;PLOMBERIE;CJ4;COUDE 45° M-F - 50;NICOLL;1;1,24;0,92
80126;LECOUFLE;PLOMBERIE;CL4;COUDE 45° M-F 63;NICOLL;1;3,16;2,34
80127;LECOUFLE;PLOMBERIE;CR4;COUDE 45° M-F - 80;NICOLL;1;2,46;1,82
80128;LECOUFLE;PLOMBERIE;CT4;COUDE 45° M-F -100;NICOLL;1;3,36;2,49
80129;LECOUFLE;PLOMBERIE;CX4;COUDE 45° M-F - 125;NICOLL;1;5,54;4,1
80130;LECOUFLE;PLOMBERIE;CZ4;COUDE 45° M-F - 160;NICOLL;1;14,01;10,38
80131;LECOUFLE;PLOMBERIE;CB4;COUDE 45° M-F - 200;NICOLL;1;31,58;23,39
80132;LECOUFLE;PLOMBERIE;CF6;COUDE 67° M-F - 32;NICOLL;1;1,07;0,79
80133;LECOUFLE;PLOMBERIE;CH6;COUDE 67° M-F - 40;NICOLL;1;1,51;1,12
80134;LECOUFLE;PLOMBERIE;CJ6;COUDE 67° M-F - 50;NICOLL;1;2,59;1,92
80135;LECOUFLE;PLOMBERIE;CR6;COUDE 67° M-F - 80;NICOLL;1;4,59;3,4
80136;LECOUFLE;PLOMBERIE;CT6;COUDE 67° M-F - 100;NICOLL;1;3,56;2,64
80137;LECOUFLE;PLOMBERIE;CF8;COUDE 87° M-F - 32;NICOLL;1;0,68;0,5
80138;LECOUFLE;PLOMBERIE;CH8;COUDE 87° M-F - 40;NICOLL;1;0,92;0,68
80139;LECOUFLE;PLOMBERIE;CJ8;COUDE 87° M-F - 50;NICOLL;1;1,77;1,31
80140;LECOUFLE;PLOMBERIE;CL8;COUDE 87° M-F -63;NICOLL;1;2,94;2,18
80141;LECOUFLE;PLOMBERIE;CR8;COUDE 87° M-F - 80;NICOLL;1;3,08;2,28
80142;LECOUFLE;PLOMBERIE;CT8;COUDE 87° M-F  - 100;NICOLL;1;3,85;2,85
80143;LECOUFLE;PLOMBERIE;CX8;COUDE 87° M-F  - 125;NICOLL;1;6,1;4,52
80144;LECOUFLE;PLOMBERIE;CZ8;COUDE 87° M-F  - 160;NICOLL;1;16,98;12,58
80145;LECOUFLE;PLOMBERIE;CB8;COUDE 87° M-F - 200;NICOLL;1;48,2;35,7
80146;LECOUFLE;PLOMBERIE;CT22;COUDE 22° F-F - 100;NICOLL;1;5,28;3,91
80147;LECOUFLE;PLOMBERIE;CF44;COUDE 45° F-F - 32;NICOLL;1;0,57;0,42
80148;LECOUFLE;PLOMBERIE;CH44;COUDE 45° F-F - 40;NICOLL;1;0,69;0,51
80149;LECOUFLE;PLOMBERIE;CJ44;COUDE 45° F-F - 50;NICOLL;1;1,47;1,09
80150;LECOUFLE;PLOMBERIE;CL44;COUDE 45° F-F 63;NICOLL;1;3,31;2,45
80151;LECOUFLE;PLOMBERIE;CP44;COUDE 45° F-F  - 75;NICOLL;1;3,21;2,38
80152;LECOUFLE;PLOMBERIE;CR44;COUDE 45° F-F - 80;NICOLL;1;4,97;3,68
80153;LECOUFLE;PLOMBERIE;CT44;COUDE 45° F-F - 100;NICOLL;1;4,06;3,01
80154;LECOUFLE;PLOMBERIE;CX44;COUDE 45° F-F  - 125;NICOLL;1;7,2;5,33
80155;LECOUFLE;PLOMBERIE;CY44;COUDE 45° F-F 140;NICOLL;1;9,75;7,22
80156;LECOUFLE;PLOMBERIE;CZ44;COUDE 45° F-F  - 160;NICOLL;1;15,42;11,42
80157;LECOUFLE;PLOMBERIE;CB44;COUDE 45° F-F  - 200;NICOLL;1;34,97;25,9
80158;LECOUFLE;PLOMBERIE;CF66;COUDE 67° F-F  - 32;NICOLL;1;1,07;0,79
80159;LECOUFLE;PLOMBERIE;CH66;COUDE 67° F-F - 40;NICOLL;1;1,51;1,12
80160;LECOUFLE;PLOMBERIE;CJ66;COUDE 67° F-F- - 50;NICOLL;1;2,59;1,92
80161;LECOUFLE;PLOMBERIE;CR66;COUDE 67° F-F  - 80;NICOLL;1;4,97;3,68
80162;LECOUFLE;PLOMBERIE;CT66;COUDE 67° F-F  - 100;NICOLL;1;4,41;3,27
80163;LECOUFLE;PLOMBERIE;CF88;COUDE 87° F-F  - 32;NICOLL;1;0,68;0,5
80164;LECOUFLE;PLOMBERIE;CH88;COUDE 87° F-F - 40;NICOLL;1;0,92;0,68
80165;LECOUFLE;PLOMBERIE;CJ88;COUDE 87° F-F - 50;NICOLL;1;1,77;1,31
80166;LECOUFLE;PLOMBERIE;CL88;COUDE 87° F-F -63;NICOLL;1;3,33;2,47
80167;LECOUFLE;PLOMBERIE;CP88;COUDE 87° F-F  - 75;NICOLL;1;3,23;2,39
80168;LECOUFLE;PLOMBERIE;CR88;COUDE 87° F-F - 80;NICOLL;1;5,01;3,71
80169;LECOUFLE;PLOMBERIE;CT88;COUDE 87° F-F - 100;NICOLL;1;4,27;3,16
80170;LECOUFLE;PLOMBERIE;CX88;COUDE 87° F-F - 125;NICOLL;1;7,74;5,73
80171;LECOUFLE;PLOMBERIE;CZ88;COUDE 87° F-F - 160;NICOLL;1;18,66;13,82
80172;LECOUFLE;PLOMBERIE;CB88;COUDE 87° F-F - 200;NICOLL;1;44,58;33,02
80173;LECOUFLE;PLOMBERIE;SL104;SELLE 100/110/40;NICOLL;1;2,44;1,81
80174;LECOUFLE;PLOMBERIE;SL105;SELLE 100/110/50;NICOLL;1;3,35;2,48
80175;LECOUFLE;PLOMBERIE;BF14;CULOTTE 45° M-F - 32;NICOLL;1;1,63;1,21
80176;LECOUFLE;PLOMBERIE;BH14;CULOTTE 45° M-F - 40;NICOLL;1;1,92;1,42
80177;LECOUFLE;PLOMBERIE;BJ14;CULOTTE 45° M-F - 50;NICOLL;1;3,69;2,73
80178;LECOUFLE;PLOMBERIE;BP14;CULOTTE 45° M-F - 75;NICOLL;1;7,16;5,3
80179;LECOUFLE;PLOMBERIE;BR14;CULOTTE 45° M-F - 80;NICOLL;1;6,84;5,07
80180;LECOUFLE;PLOMBERIE;BT14;CULOTTE 45° M-F - 100;NICOLL;1;4,85;3,59
80181;LECOUFLE;PLOMBERIE;BX14;CULOTTE 45° M-F - 125;NICOLL;1;9,59;7,1
80182;LECOUFLE;PLOMBERIE;BZ14;CULOTTE 45° M-F -160;NICOLL;1;27,26;20,19
80183;LECOUFLE;PLOMBERIE;BB14;CULOTTE 45° M-F - 200;NICOLL;1;63,1;46,74
80184;LECOUFLE;PLOMBERIE;BT16;CULOTTE 67° M-F 100;NICOLL;1;5,54;4,1
80185;LECOUFLE;PLOMBERIE;BF18;CULOTTE 87° M-F 32;NICOLL;1;1,62;1,2
80186;LECOUFLE;PLOMBERIE;BH18;CULOTTE 87° M-F 40;NICOLL;1;1,96;1,45
80187;LECOUFLE;PLOMBERIE;BP18;CULOTTE 87° M-F  75;NICOLL;1;7,16;5,3
80188;LECOUFLE;PLOMBERIE;BR18;CULOTTE 87° M-F 80;NICOLL;1;7,48;5,54
80189;LECOUFLE;PLOMBERIE;BT18;CULOTTE 87° M-F 100;NICOLL;1;4,85;3,59
80190;LECOUFLE;PLOMBERIE;BX18;CULOTTE 87° M-F 125;NICOLL;1;9,59;7,1
80191;LECOUFLE;PLOMBERIE;BZ18;CULOTTE 87° M-F 160;NICOLL;1;30,04;22,25
80192;LECOUFLE;PLOMBERIE;BB18;CULOTTE 87° M-F 200;NICOLL;1;65,53;48,54
80193;LECOUFLE;PLOMBERIE;BF144;CULOTTE 45° F-F 32;NICOLL;1;1,63;1,21
80194;LECOUFLE;PLOMBERIE;BH144;CULOTTE 45° F-F 40;NICOLL;1;1,82;1,35
80195;LECOUFLE;PLOMBERIE;BJ144;CULOTTE 45° F-F 50;NICOLL;1;2,71;2,01
80196;LECOUFLE;PLOMBERIE;BL144;CULOTTE 45° F-F 63;NICOLL;1;6,99;5,18
80197;LECOUFLE;PLOMBERIE;BP144;CULOTTE 45° F-F 75;NICOLL;1;7,3;5,41
80198;LECOUFLE;PLOMBERIE;BR144;CULOTTE 45° F-F 80;NICOLL;1;8,21;6,08
80199;LECOUFLE;PLOMBERIE;BT144;CULOTTE 45° F-F 100;NICOLL;1;5,85;4,33
80200;LECOUFLE;PLOMBERIE;BX144;CULOTTE 45° F-F 125;NICOLL;1;11,54;8,55
80201;LECOUFLE;PLOMBERIE;BB144;CULOTTE 45° F-F 200;NICOLL;1;58,44;43,29
80202;LECOUFLE;PLOMBERIE;BT166;CULOTTE 67° F-F 100;NICOLL;1;7,63;5,65
80203;LECOUFLE;PLOMBERIE;BJ188;CULOTTE 87° F-F 50;NICOLL;1;3,89;2,88
80204;LECOUFLE;PLOMBERIE;BL188;CULOTTE 87° F-F 63;NICOLL;1;6,99;5,18
80205;LECOUFLE;PLOMBERIE;BP188;CULOTTE 87° F-F 75;NICOLL;1;7,3;5,41
80206;LECOUFLE;PLOMBERIE;BT188;CULOTTE 87° F-F 100;NICOLL;1;5,85;4,33
80207;LECOUFLE;PLOMBERIE;BX188;CULOTTE 87° F-F 125;NICOLL;1;11,54;8,55
80208;LECOUFLE;PLOMBERIE;BZ188;CULOTTE 87° F-F 160;NICOLL;1;30;22,22
80209;LECOUFLE;PLOMBERIE;BB188;CULOTTE 87° F-F 200;NICOLL;1;55,16;40,86
80210;LECOUFLE;PLOMBERIE;RT188;CULOTTE DOUBLE FFF-100 87°30;NICOLL;1;20,25;15
80211;LECOUFLE;PLOMBERIE;M2F;MANCHON A BUTEE FF 32;NICOLL;1;0,32;0,24
80212;LECOUFLE;PLOMBERIE;M2H;MANCHON A BUTEE FF 40;NICOLL;1;0,38;0,28
80213;LECOUFLE;PLOMBERIE;M2J;MANCHON A BUTEE FF 50;NICOLL;1;0,69;0,51
80214;LECOUFLE;PLOMBERIE;M2L;MANCHON A BUTEE FF 63;NICOLL;1;1,97;1,46
80215;LECOUFLE;PLOMBERIE;M2P;MANCHON A BUTEE FF 75;NICOLL;1;1,88;1,39
80216;LECOUFLE;PLOMBERIE;M2R;MANCHON A BUTEE FF 80;NICOLL;1;2,19;1,62
80217;LECOUFLE;PLOMBERIE;M2T;MANCHON A BUTEE FF 100;NICOLL;1;1,63;1,21
