_ID;FOURNISSEUR;FAMILLE  ;REF_FABRICANT;REF_DISTRIBUTEUR;DESIGNATION;MARQUE;PRIX_AU;PRIX_BASE;PRIX_NET
800048;CDL;FILS ET CABLES;neant;250016;FIL   CUIVRE H07VR 16  NOIR         C100;neant;KM;2405;1202,45
800049;CDL;FILS ET CABLES;neant;250018;FIL   CUIVRE H07VR 25  BLEU        GL;neant;KM;3974;1987,23
800050;CDL;FILS ET CABLES;neant;250019;FIL   CUIVRE H07VR 25  ROUGE       GL;neant;KM;3974;1987,23
800051;CDL;FILS ET CABLES;neant;250020;FIL   CUIVRE H07VR 25  VERT/JAUNE  GL;neant;KM;3969;1984,55
800052;CDL;FILS ET CABLES;neant;250021;FIL   CUIVRE H07VR 25  NOIR        GL;neant;KM;3974;1987,23
800053;CDL;FILS ET CABLES;neant;250025;FIL   CUIVRE HO7VU 1,5 NOIR         C100;neant;KM;221;110,63
800054;CDL;FILS ET CABLES;neant;250030;FIL   CUIVRE HO7VU 1,5 ORANGE       C100;neant;KM;221;110,63
800055;CDL;FILS ET CABLES;neant;250034;FIL   CUIVRE H07VU 1,5 MARRON       C100;neant;KM;221;110,63
800056;CDL;FILS ET CABLES;neant;250035;FIL   CUIVRE HO7VU 1,5 VIOLET       C100;neant;KM;221;110,63
800057;CDL;FILS ET CABLES;neant;250038;FIL   CUIVRE H07VU 2,5 VIOLET       C100;neant;KM;362;181,18
800058;CDL;FILS ET CABLES;neant;250040;FIL   CUIVRE HO7VU 2,5 ROUGE        C100;neant;KM;362;181,18
800059;CDL;FILS ET CABLES;neant;250045;FIL   CUIVRE HO7VU 2,5 BLEU         C100;neant;KM;362;181,18
800060;CDL;FILS ET CABLES;neant;250050;FIL   CUIVRE HO7VU 2,5 VERT/JAUNE   C100;neant;KM;362;181,18
800061;CDL;FILS ET CABLES;neant;250051;FIL   CUIVRE H07VU 2,5 MARRON       C100;neant;KM;362;181,18
800062;CDL;FILS ET CABLES;neant;250055;FIL   CUIVRE HO7VU 1,5 GRIS         C100;neant;KM;221;110,63
800063;CDL;FILS ET CABLES;neant;250060;CABLE HI-FI 2X0.75;neant;KM;523;261,43
800064;CDL;FILS ET CABLES;neant;250070;FIL   CUIVRE HO7VR 6   ROUGE        C100;neant;KM;968;483,76
800065;CDL;FILS ET CABLES;neant;250075;FIL   CUIVRE HO7VR 6   BLEU         C100;neant;KM;968;483,76
800066;CDL;FILS ET CABLES;neant;250080;FIL   CUIVRE HO7VR 6   VERT/JAUNE   C100;neant;KM;968;483,76
800067;CDL;FILS ET CABLES;neant;250085;FIL   CUIVRE HO7VR 10  ROUGE        C100;neant;KM;1587;793,47
800068;CDL;FILS ET CABLES;neant;250090;FIL   CUIVRE HO7VR 10  BLEU         C100;neant;KM;1587;793,47
800069;CDL;FILS ET CABLES;neant;250095;FIL   CUIVRE HO7VR 10  VERT/JAUNE   C100;neant;KM;1587;793,47
800070;CDL;FILS ET CABLES;neant;250096;FIL   CUIVRE HO7VR 10  NOIR         C100;neant;KM;1587;793,47
800071;CDL;FILS ET CABLES;neant;250115;CABLE CONDUCT. CU R2V.2X1,5    SVJ   C50;neant;KM;635;317,54
800072;CDL;FILS ET CABLES;neant;250122;CABLE CONDUCT. CU R2V 3X1,5    SVJ GL;neant;KM;911;455,32
800073;CDL;FILS ET CABLES;neant;250125;CABLE CONDUCT. CU R2V.3G1,5          C50;neant;KM;821;410,56
800074;CDL;FILS ET CABLES;neant;250127;CABLE CONDUCT. CU R2V.2X25     SVJ  GL;neant;KM;8013;4006,51
800075;CDL;FILS ET CABLES;neant;250130;CABLE CONDUCT. CU R2V.3G2,5          C50;neant;KM;1231;615,70
800076;CDL;FILS ET CABLES;neant;250135;R2V.3G4,0          C50          01360432;neant;KM;2032;1016,16
800077;CDL;FILS ET CABLES;neant;250136;CABLE CONDUCT. CU R2V.5G1,5          C50;neant;KM;1377;688,44
800078;CDL;FILS ET CABLES;neant;250137;CABLE CONDUCT. CU R2V.5G2,5          C50;neant;KM;2081;1040,69
800079;CDL;FILS ET CABLES;neant;250138;CABLE CONDUCT. CU R2V.5G4            C50;neant;KM;3256;1627,89
800080;CDL;FILS ET CABLES;neant;250140;CABLE CONDUCT. CU R2V.4G1,5          C50;neant;KM;1126;562,82
800081;CDL;FILS ET CABLES;neant;250143;CABLE CONDUCT. CU R2V.4G4            C50;neant;KM;2672;1335,97
800082;CDL;FILS ET CABLES;neant;250145;CABLE CONDUCT. CU R2V.4G2,5          C50;neant;KM;1703;851,35
800083;CDL;FILS ET CABLES;neant;250148;CABLE CONDUCT. CU R2V.4G16          T500;neant;KM;9969;4984,59
800084;CDL;FILS ET CABLES;neant;250160;CABLE CUIVRE H05VVF 3G1    GRIS     C100;neant;KM;884;442,04
800085;CDL;FILS ET CABLES;neant;250165;CABLE CUIVRE H05VVF 3G1,5  GRIS     C100;neant;KM;1168;584,00
800086;CDL;FILS ET CABLES;neant;250168;CABLE CUIVRE H05VVF 4G2,5  GRIS     C100;neant;KM;2472;1236,11
800087;CDL;FILS ET CABLES;neant;250170;CABLE CUIVRE H05VVF 3G2,5  GRIS    C100;neant;KM;1864;932,00
800088;CDL;FILS ET CABLES;neant;250195;CABLE CUIVRE H05VVF 5G1,5  GRIS     C100;neant;KM;1989;994,73
800089;CDL;FILS ET CABLES;neant;250196;CABLE CUIVRE H05VVF 5G2,5  GRIS     C100;neant;KM;3140;1569,79
