_ID;FOURNISSEUR;FAMILLE  ;REF_FABRICANT;REF_DISTRIBUTEUR;DESIGNATION;MARQUE;PRIX_AU;PRIX_BASE;PRIX_NET
405177;RACCORDS SERVICES;GAZ PROPANE    ;;765015;LIMITEUR SECURITE 233 PROP. 0233000;GURTNER;BOITE;63,7;36,78
405178;RACCORDS SERVICES;GAZ PROPANE    ;;765016;LIMITEUR SECURITE PROPANE 002741AE;GURTNER;BOITE;136,08;78,59
405179;RACCORDS SERVICES;GAZ PROPANE    ;;765017;ENS.BUKIT SECURITE 1,3 KG/H;CLESSE INDUSTRIES;PIECE;202,75;117,09
405180;RACCORDS SERVICES;GAZ PROPANE    ;;765018;DETEND. TA BUT. DEBIT 1,3KG 6445205;GURTNER;PIECE;68,1;39,32
405181;RACCORDS SERVICES;GAZ PROPANE    ;;765019;DETENDSAF'TY BUTAN 1,3KG 001950BS;CLESSE INDUSTRIES;PIECE;12,93;7,47
405182;RACCORDS SERVICES;GAZ PROPANE    ;;765020;DETEND. 465 BUT. BOUT.CU 12 0465013;CLESSE INDUSTRIES;PIECE;48,5;28
405183;RACCORDS SERVICES;GAZ PROPANE    ;;765021;DETEND. SA BUT. DEBIT 2,6KG 6455203;GURTNER;PIECE;68,1;39,32
405184;RACCORDS SERVICES;GAZ PROPANE    ;;765022;DETENDEUR 333 S/S MANOMETRE 0333000;GURTNER;PIECE;74,73;43,16
405185;RACCORDS SERVICES;GAZ PROPANE    ;;765023;TE ACCOUPLEMENT P12 20X150 P001201;CLESSE INDUSTRIES;PIECE;21,25;12,75
405186;RACCORDS SERVICES;GAZ PROPANE    ;;765025;DETENDEUR 1333 AV MANOMETRE 1333000;GURTNER;PIECE;128,28;74,08
405187;RACCORDS SERVICES;GAZ PROPANE    ;;765026;RAC. SOUDER P51M 20X150 12 P005113;CLESSE INDUSTRIES;PIECE;5,15;3,09
405188;RACCORDS SERVICES;GAZ PROPANE    ;;765027;MAM P49 M20X150 M.ECR BOUT.P490110;GURTNER;PIECE;9,6;5,76
405189;RACCORDS SERVICES;GAZ PROPANE    ;;765028;JOINT GAZ P1 ECROU 20X150 P100000;CLESSE INDUSTRIES;PIECE;0,35;0,21
405190;RACCORDS SERVICES;GAZ PROPANE    ;;765029;JOINT GAZ P2 M.BOUTEILLE P200000;CLESSE INDUSTRIES;PIECE;0,35;0,21
405191;RACCORDS SERVICES;GAZ NATUREL    ;;765030;ROBINET GAZ ROAI 1/2;BANIDES & DEBEAURAIN;PIECE;9,18;6,88
405192;RACCORDS SERVICES;GAZ PROPANE    ;;765031;LYRE INOX 0,45M DUREE ILLI. P011400;CLESSE INDUSTRIES;PIECE;64,81;38,89
405193;RACCORDS SERVICES;GAZ PROPANE    ;;765032;LYRE INOX 0,70M DUREE ILLI. P013000;GURTNER;PIECE;75,45;45,27
405194;RACCORDS SERVICES;GAZ PROPANE    ;;765033;RACCORD GAZ M20X150 M15X21 P100814;GURTNER;PIECE;17,19;10,31
405195;RACCORDS SERVICES;GAZ PROPANE    ;;765034;RACCORD GAZ F 15X21 M 20X150;CHUCHU DECAYEUX;PIECE;3,15;1,89
405196;RACCORDS SERVICES;GAZ PROPANE    ;;765035;ENSEMBLE PROKIT PLUS S.INOX 827SNX1V;CLESSE INDUSTRIES;PIECE;338,47;195,46
405197;RACCORDS SERVICES;GAZ PROPANE    ;;765036;ENS.PROKIT SECURITE 1,3 KG/H LYRES INOX;CLESSE INDUSTRIES;PIECE;338,47;195,46
405198;RACCORDS SERVICES;GAZ PROPANE    ;;765037;DETENDEUR PROPANE 425CMS 001950CS;CLESSE INDUSTRIES;PIECE;22,2;12,82
405199;RACCORDS SERVICES;GAZ PROPANE    ;;765038;ENSEMBLE BUKIT S SIMPLE CAOUT 857NVE1V;CLESSE INDUSTRIES;PIECE;173,48;100,18
405200;RACCORDS SERVICES;GAZ PROPANE    ;;765039;ENSEMBLE BUKIT S SIMPLE INOX 8165122V;CLESSE INDUSTRIES;PIECE;264,98;153,02
405201;RACCORDS SERVICES;GAZ PROPANE    ;;765040;ENS.BUKIT SECURITE 1,3 KG/H;CLESSE INDUSTRIES;PIECE;306,1;176,77
405202;RACCORDS SERVICES;GAZ PROPANE    ;;765041;INVERSEUR 175B BUTANE 0175B00;GURTNER;PIECE;119,8;69,18
405203;RACCORDS SERVICES;GAZ PROPANE    ;;765042;COUPLEUR 1105 DE BOUTEILLE BUTANE;CLESSE INDUSTRIES;PIECE;96,25;55,59
405204;RACCORDS SERVICES;GAZ PROPANE    ;;765044;LYRE P11 0,35M ELASTOMERE P001100;GURTNER;PIECE;15,53;8,97
405205;RACCORDS SERVICES;GAZ PROPANE    ;;765045;LYRE CLESSINOX 0,35M ILLIMITE P011100;CLESSE INDUSTRIES;PIECE;57,96;34,78
405206;RACCORDS SERVICES;GAZ PROPANE    ;;765046;RACCORD P51 M 20/150-14 P005115;CLESSE INDUSTRIES;PIECE;5,45;3,27
405207;RACCORDS SERVICES;GAZ PROPANE    ;;765047;RACCORD P48 M 20/150-M 20/150 P480101;GURTNER;PIECE;9,18;5,5
405208;RACCORDS SERVICES;GAZ PROPANE    ;;765048;RACCORD P92 M 20/150-F 20/150 P920101;CLESSE INDUSTRIES;PIECE;11,73;7,04
405209;RACCORDS SERVICES;GAZ PROPANE    ;;765049;RACCORD P255 M 20/150-E BOUTEILLE P25501;CLESSE INDUSTRIES;PIECE;11,78;7,06
405210;RACCORDS SERVICES;GAZ PROPANE    ;;765050;RACCORD P90 E 20/150-E20/150 P900101;CLESSE INDUSTRIES;PIECE;8,55;5,13
405211;RACCORDS SERVICES;GAZ PROPANE    ;;765052;RACCORD P28 M BOUTEILLE-F 20/150 P002800;GURTNER;PIECE;8,05;4,83
405212;RACCORDS SERVICES;GAZ PROPANE    ;;765053;RACCORD P117 M 15/21-F 20/150 P117041;CLESSE INDUSTRIES;PIECE;11,7;7,02
405213;RACCORDS SERVICES;GAZ PROPANE    ;;765054;RACCORD P10 M 15/21-M BOUTEILLE P100410;CLESSE INDUSTRIES;PIECE;14,4;8,64
405214;RACCORDS SERVICES;GAZ PROPANE    ;;765055;INDICATEUR RESERV MAGISCOP MM20/150;GURTNER;PIECE;38,13;22,02
405215;RACCORDS SERVICES;GAZ PROPANE    ;;765056;TE DE RAMPE P56 M 20/150-12;GURTNER;PIECE;14,3;8,58
405216;RACCORDS SERVICES;GAZ PROPANE    ;;765057;ECROU P45 20/150 P450100;CLESSE INDUSTRIES;PIECE;2,85;1,71
405217;RACCORDS SERVICES;GAZ PROPANE    ;;765058;AJUTAGE P41 20/150-12 P410112;CLESSE INDUSTRIES;PIECE;2,03;1,22
405218;RACCORDS SERVICES;GAZ PROPANE    ;;765059;RACCORD P42 M BOUTEILLE-CU12 P004211;GURTNER;PIECE;6,68;4,01
405219;RACCORDS SERVICES;GAZ PROPANE    ;;765060;REGULATEUR B6N PROPANE 0800639;CLESSE INDUSTRIES;PIECE;122,48;91,86
405220;RACCORDS SERVICES;GAZ PROPANE    ;;765113;DETENTEUR BUTANE MASTERCLIP 0305501;BANIDES & DEBEAURAIN;PIECE;105,1;60,69
405221;RACCORDS SERVICES;RBTS RADIATEUR ;;770026;TETE THERMOSTATIQUE RBM 5900000;RBM FRANCE;PIECE;14,04;10,53
405222;RACCORDS SERVICES;RBTS RADIATEUR ;;770027;TETE THERM.RBM BULBE DIST. 5900010;RBM FRANCE;PIECE;91,85;68,89
405223;RACCORDS SERVICES;RBTS RADIATEUR ;;770028;KIT THERMO.BI-TUBE DR 15X21 2230400;RBM FRANCE;PIECE;64,06;48,04
405224;RACCORDS SERVICES;RBTS RADIATEUR ;;770029;KIT THERMO.BI-T EQ.IN.15X21 2250400;RBM FRANCE;PIECE;53,74;40,3
405225;RACCORDS SERVICES;RBTS RADIATEUR ;;770030;TETE THERMOST CIRE HARMONY 60110;ORKLI SCOOP;BOITE;8,4;5,04
405226;RACCORDS SERVICES;RBTS RADIATEUR ;;770031;BAGUE ANTIVOL P/ BULBE THERM.ORKLI;ORKLI SCOOP;PIECE;4,2;2,52
405227;RACCORDS SERVICES;RBTS RADIATEUR ;;770032;TUBE DE LIAISON CHR 600MM POUR KIT;RBM FRANCE;PIECE;8,09;6,07
405228;RACCORDS SERVICES;RBTS RADIATEUR ;;770033;TUBE DE LIAISON CHR 900MM POUR KIT;RBM FRANCE;PIECE;10,75;8,06
405229;RACCORDS SERVICES;RBTS RADIATEUR ;;770034;RACCORD RBM P/ TUYAU PER 12 1221200;RBM FRANCE;PIECE;6,08;4,56
405230;RACCORDS SERVICES;RBTS RADIATEUR ;;770035;RACCORD RBM P/ TUYAU PER 16 1221600;RBM FRANCE;PIECE;6,08;4,56
405231;RACCORDS SERVICES;RBTS RADIATEUR ;;770036;RACCORD RBM POUR TUBE CUIVRE 12;RBM FRANCE;PIECE;3,67;2,75
405232;RACCORDS SERVICES;RBTS RADIATEUR ;;770037;RACCORD RBM POUR TUBE CUIVRE 14;RBM FRANCE;PIECE;3,67;2,75
405233;RACCORDS SERVICES;RBTS RADIATEUR ;;770038;RACCORD RBM POUR TUBE CUIVRE 16;RBM FRANCE;PIECE;3,67;2,75
405234;RACCORDS SERVICES;RBTS RADIATEUR ;;770039;ROB ORKLI THERMOSTATIQUE EQ.12X17;ORKLI SCOOP;PIECE;6,17;3,7
405235;RACCORDS SERVICES;RBTS RADIATEUR ;;770040;ROB ORKLI THERMOSTATIQUE EQ.15X21;ORKLI SCOOP;PIECE;6,55;3,93
405236;RACCORDS SERVICES;RBTS RADIATEUR ;;770042;ROB ORKLI THERMOSTATIQUE DR.12X17;ORKLI SCOOP;PIECE;6,17;3,7
