_ID;FOURNISSEUR;FAMILLE;REF_FABRICANT;REF_DISTRIBUTEUR;DESIGNATION;MARQUE;PRIX_AU;PRIX_BASE;PRIX_NET
700044;MAILLARD;CHAUDIEREBOIS;38031A;C04790;RESISTANCEELECTRIQUE3,0KW;FROLING;UN;447;330,81
700045;MAILLARD;CHAUDIEREBOIS;13659A;C04791;REVÊTEMENTANTICHOC1400X1250MMP4;FROLING;UN;93;68,63
700046;MAILLARD;CHAUDIEREBOIS;13747F;C04792;SILOASACDETYPE7;FROLING;UN;2090;1548,41
700047;MAILLARD;CHAUDIEREBOIS;13748F;C04793;SILOASACDETYPE8;FROLING;UN;2160;1600,07
700048;MAILLARD;CHAUDIEREBOIS;13749F;C04795;SILOASACDETYPE9;FROLING;UN;2247;1664,08
700049;MAILLARD;CHAUDIEREBOIS;13740F;C04796;SILOASACDETYPE103,7T;FROLING;UN;2253;1668,70
700050;MAILLARD;CHAUDIEREBOIS;13741F;C04797;SILOASACDETYPE204,7T;FROLING;UN;2498;1850,69
700051;MAILLARD;CHAUDIEREBOIS;13742F;C04798;SILOASACDETYPE307,4T;FROLING;UN;3102;2297,94
700052;MAILLARD;CHAUDIEREBOIS;13743F;C04799;SILOASACDETYPE405,0T;FROLING;UN;2880;2133,69
700053;MAILLARD;CHAUDIEREBOIS;13744F;C04800;SILOASACDETYPE505,9T;FROLING;UN;3136;2322,61
700054;MAILLARD;CHAUDIEREBOIS;10555;C04801;SOCLEPOURP1;FROLING;UN;210;155,77
700055;MAILLARD;CHAUDIEREBOIS;60313;C04803;TUYAUD'ASPIRATIONGRANULES25MP/CHAUDIEREP4;FROLING;UN;302;223,62
700056;MAILLARD;CHAUDIEREELECTRIQUE;0071012AA;E01261;CHAUD.ELECTRIQUEGIALIXC4A12KWMONOAREGULATIONELECTROMECANIQUE;APPLIMO;UN;1440;1066,69
700057;MAILLARD;CHAUDIEREELECTRIQUE;0071018AA;E04609;CHAUD.ELECTRIQUEGIALIXC9A18KWMONOAREGULATIONELECTROMECANIQUE;APPLIMO;UN;1646;1219,43
700058;MAILLARD;CHAUDIEREELECTRIQUE;0073018AA;E04610;CHAUD.ELECTRIQUEGIALIXMACONFORT+6A12KWMONOAREGULATIONELECTRONIQUE;APPLIMO;UN;2131;1578,79
700059;MAILLARD;CHAUDIEREELECTRIQUE;0073012AA;E04611;CHAUD.ELECTRIQUEGIALIXMACONFORT+9A18KWMONOAREGULATIONELECTRONIQUE;APPLIMO;UN;1954;1447,08
700060;MAILLARD;CHAUDIEREFIOUL;027954;C14019;BALLONPREPARATEURECS100LBLANCGDCONFORT;ATLANTIC;UN;561;415,44
700061;MAILLARD;CHAUDIEREFIOUL;027955;C14020;BALLONPREPARATEURECS150LBLANCGDCONFORT;ATLANTIC;UN;631;467,22
700062;MAILLARD;CHAUDIEREFIOUL;074194;C07922;CAPOTINSONORISANTP/OPTIMA4125B,4130BET4135B;ATLANTIC;UN;140;103,53
700063;MAILLARD;CHAUDIEREFIOUL;026473;C02418;CHAUD.FIOULACIERAMBIANCE412522-25KWCHAUF.SEULNUESANSBRULEUR;ATLANTIC;UN;1198;887,27
700064;MAILLARD;CHAUDIEREFIOUL;026474;C02419;CHAUD.FIOULACIERAMBIANCE413529-33KWCHAUF.SEULNUESANSBRULEUR;ATLANTIC;UN;1244;921,60
700065;MAILLARD;CHAUDIEREFIOUL;026617;C07870;CHAUD.FIOULACIEROPTIMA4125B25KWBALLON80LNUE;ATLANTIC;UN;1353;1002,06
700066;MAILLARD;CHAUDIEREFIOUL;026470;C07901;CHAUD.FIOULACIEROPTIMA4130B26-30KWBAL.100L;ATLANTIC;UN;1516;1123,20
700067;MAILLARD;CHAUDIEREFIOUL;026471;C07909;CHAUD.FIOULACIEROPTIMA4135B29-33KWBAL.130L;ATLANTIC;UN;1837;1361,09
700068;MAILLARD;CHAUDIEREFIOUL;026425;C07168;CHAUD.FIOULACIERSUNATHERM3023I23KWCHAUFFAGESEUL;ATLANTIC;UN;3175;2351,86
700069;MAILLARD;CHAUDIEREFIOUL;026638;C08882;CHAUD.FIOULFONTEPLUTON502415-24KWCHAUFFAGESEUL;ATLANTIC;UN;1596;1182,07
