ID;FOURNISSEUR;FAMILLE;REFERENCE;DESIGNATION;MARQUE;prix au; PRIX DE BASE ; PRIX NET 
359879;CDL;APPAREILLAGE;359879;PEIGNE DE RACCORDEMENT VERTICAL;ABB;UN;7,54;5,20
420066;CDL;APPAREILLAGE;420066;PC 2P + T 10/16 A;ABB;UN;6,38;4,40
444041;CDL;APPAREILLAGE;444041;INTER. DIFF.  2 X 25 - 30 MA TYPE AC;ABB;UN;36,25;25,00
444051;CDL;APPAREILLAGE;444051;INTER. DIFF.  2 X 40 - 30 MA TYPE AC;ABB;UN;36,25;25,00
444061;CDL;APPAREILLAGE;444061;INTER. DIFF.  2 X 63 - 30 MA TYPE AC;ABB;UN;59,74;41,20
444151;CDL;APPAREILLAGE;444151;INTER. DIFF.  2 X 40 - 30 MA TYPE A;ABB;UN;43,21;29,80
444161;CDL;APPAREILLAGE;444161;INTER. DIFF.  2 X 63 - 30 MA TYPE A;ABB;UN;68,44;47,20
799154;CDL;APPAREILLAGE;799154;COFFRET DE COMMUNICATION GALE'O GRADE 2;ABB;UN;281,30;194,00
799155;CDL;APPAREILLAGE;799155;COFFRET DE COMMUNICATION GALE'O BASIC;ABB;UN;44,95;31,00
190160;CDL;APPAREILLAGE;190160;JEU DE BARRES INTER DIFF+ 11 SN201L (VISSEE ET RESSORT);ABB;UN;9,57;6,60
190161;CDL;APPAREILLAGE;190161;JEU DE BARRES 13 SN201L (VISSEE ET RESSORT) CAVALIER 27357 INTERDIT;ABB;UN;5,66;3,90
26506;CDL;APPAREILLAGE;26506;CONTACTEUR J/N 2 X 20 A;ABB;UN;27,55;19,00
27355;CDL;APPAREILLAGE;27355;PEIGNE DE RACCORDEMENT 12 MODULES ( PHASE );ABB;UN;2,76;1,90
27356;CDL;APPAREILLAGE;27356;PEIGNE DE RACCORDEMENT 12 MODULES  ( NEUTRE );ABB;UN;2,76;1,90
27357;CDL;APPAREILLAGE;27357;CAVALIER DE PONTAGE INTER DIFF/ PH. NEUTRE;ABB;UN;4,93;3,40
27402;CDL;APPAREILLAGE;27402;JONCTION PLAFOND/GOULOTTE;ABB;UN;20,30;14,00
27410;CDL;APPAREILLAGE;27410;GAINE TECHNIQUE KIT GTL ( CORP/COUVERCLE/CLOISON/SUPPORT/ AGRAFFE;ABB;UN;68,15;47,00
27415;CDL;APPAREILLAGE;27415;SUPPORTS DE COFFRET ( 2 PIECES );ABB;UN;16,53;11,40
27417;CDL;APPAREILLAGE;27417;JONCTION  COFFRET/GOULOTTE ( 2 PIECES );ABB;UN;17,40;12,00
435004;CDL;APPAREILLAGE;435004;TELERUPTEUR 16A - 250V  1F;ABB;UN;15,66;10,80
442041;CDL;APPAREILLAGE;442041;INTER. DIFF.  4 X 25 - 30 MA TYPE AC;ABB;UN;59,45;41,00
442051;CDL;APPAREILLAGE;442051;INTER. DIFF.  4 X 40 - 30 MA TYPE AC;ABB;UN;65,25;45,00
442061;CDL;APPAREILLAGE;442061;INTER. DIFF.  4 X 63 - 30 MA TYPE AC;ABB;UN;92,80;64,00
443041;CDL;APPAREILLAGE;443041;INTER. DIFF.  2 X 25 - 30 MA TYPE AC;ABB;UN;31,90;22,00
443051;CDL;APPAREILLAGE;443051;INTER. DIFF.  2 X 40 - 30 MA TYPE AC;ABB;UN;30,45;21,00
443061;CDL;APPAREILLAGE;443061;INTER. DIFF.  2 X 63 - 30 MA TYPE AC;ABB;UN;48,58;33,50
443151;CDL;APPAREILLAGE;443151;INTER. DIFF.  2 X 40 - 30 MA TYPE A;ABB;UN;38,43;26,50
443161;CDL;APPAREILLAGE;443161;INTER. DIFF.  2 X 63 - 30 MA  TYPE A;ABB;UN;62,35;43,00
470229;CDL;APPAREILLAGE;470229;DISJONCTEUR DIVISIONNAIRE PH+N  2 A;ABB;UN;10,44;7,20
470236;CDL;APPAREILLAGE;470236;DISJONCTEUR DIVISIONNAIRE PH+N 10 A;ABB;UN;7,69;5,30
470238;CDL;APPAREILLAGE;470238;DISJONCTEUR DIVISIONNAIRE PH+N 16 A;ABB;UN;7,69;5,30
470239;CDL;APPAREILLAGE;470239;DISJONCTEUR DIVISIONNAIRE PH+N 20 A;ABB;UN;7,69;5,30
470241;CDL;APPAREILLAGE;470241;DISJONCTEUR DIVISIONNAIRE PH+N 32 A;ABB;UN;8,70;6,00
470429;CDL;APPAREILLAGE;470429;DISJONCTEUR DIVISIONNAIRE PH+N  2 A  BORNES AUTO;ABB;UN;10,88;7,50
470436;CDL;APPAREILLAGE;470436;DISJONCTEUR DIVISIONNAIRE PH+N 10 A BORNES AUTO;ABB;UN;8,12;5,60
470438;CDL;APPAREILLAGE;470438;DISJONCTEUR DIVISIONNAIRE PH+N 16 A BORNES AUTO;ABB;UN;8,12;5,60
470439;CDL;APPAREILLAGE;470439;DISJONCTEUR DIVISIONNAIRE PH+N 20 A BORNES AUTO;ABB;UN;8,12;5,60
470441;CDL;APPAREILLAGE;470441;DISJONCTEUR DIVISIONNAIRE PH+N 32 A BORNES AUTO;ABB;UN;9,28;6,40
798751;CDL;APPAREILLAGE;798751;COFFRET DE DISTRIB. ALPHA 18 MODULES 1R;ABB;UN;47,85;33,00
798752;CDL;APPAREILLAGE;798752;COFFRET DE DISTRIB. ALPHA 36 MODULES 2R;ABB;UN;69,60;48,00
798753;CDL;APPAREILLAGE;798753;COFFRET DE DISTRIB. ALPHA 54 MODULES 3R;ABB;UN;88,45;61,00
798754;CDL;APPAREILLAGE;798754;COFFRET DE DISTRIB. ALPHA 72 MODULES 4R;ABB;UN;137,75;95,00
799101;CDL;APPAREILLAGE;799101;COFFRET DE DISTRIB. GALE'O 13 MODULES 1R;ABB;UN;13,78;9,50
799102;CDL;APPAREILLAGE;799102;COFFRET DE DISTRIB. GALE'O 26 MODULES 2R;ABB;UN;21,03;14,50
799103;CDL;APPAREILLAGE;799103;COFFRET DE DISTRIB. GALE'O 39 MODULES 3R;ABB;UN;30,45;21,00
799104;CDL;APPAREILLAGE;799104;COFFRET DE DISTRIB. GALE'O 52 MODULES 4R;ABB;UN;45,68;31,50
799150;CDL;APPAREILLAGE;799150;COFFRET DE COMMUNICATION BASIC;ABB;UN;55,10;38,00
799152;CDL;APPAREILLAGE;799152;COFFRET DE COMMUNICATION GRADE 1;ABB;UN;137,75;95,00
799153;CDL;APPAREILLAGE;799153;COFFRET DE COMMUNICATION GRADE 3;ABB;UN;838,10;578,00
80020;CDL;DIVERS;80020;SCOTCH SUPER 33+ 19MM  10M.;3 M;UN;3,34;2,30
80021;CDL;DIVERS;80021;SCOTCH SUPER 33+ 19MM  20M.;3 M;UN;7,40;5,10
84890;CDL;DIVERS;84890;CONNECTEUR RAPIDE TELEPHONE;3 M;UN;12,27;8,46
AL10950;CDL;ECLAIRAGE;AL10950;KIT SPOT TBT ELECTRONIQUE FIXE BLANC;ABI ALUM;UN;13,34;9,20
AL10952;CDL;ECLAIRAGE;AL10952;KIT SPOT TBT ELECTRONIQUE FIXE DORE;ABI ALUM;UN;24,88;17,16
AL10960;CDL;ECLAIRAGE;AL10960;KIT SPOT TBT ORIENTABLE ELECTRONIQUE BLANC;ABI ALUM;UN;13,56;9,35
AL10962;CDL;ECLAIRAGE;AL10962;KIT SPOT TBT ORIENTABLE ELECTRONIQUE DORE;ABI ALUM;UN;26,91;18,56
AL38606;CDL;ECLAIRAGE;AL38606;PROJECTEUR ETANCHE 300W BLANC;ABI ALUM;UN;17,11;11,80
AL38602;CDL;ECLAIRAGE;AL38602;PROJECTEUR ETANCHE 300W NOIR;ABI ALUM;UN;17,11;11,80
AL10010;CDL;ECLAIRAGE;AL10010;SPOT TBT ENCASTRE FIXE 12V  Ø50 NICKEL;ABI ALUM;UN;2,93;2,02
AL10800;CDL;ECLAIRAGE;AL10800;SPOT TBT ENCASTRE ORIENTABLE 12V Ø50 BLANC;ABI ALUM;UN;5,47;3,77
AL10012;CDL;ECLAIRAGE;AL10012;SPOT TBT ENCASTRE ORIENTABLE 12V Ø50 OR BRILLANT;ABI ALUM;UN;4,73;3,26
AL10402;CDL;ECLAIRAGE;AL10402;SPOT TBT ENCASTRE ORIENTABLE 12V Ø50 OR BRILLANT;ABI ALUM;UN;7,83;5,40
AL10110KT;CDL;ECLAIRAGE;AL10110KT;KIT SPOT TBT ETANCHE  SDB FIXE  BLANC TRANSFO ELECTRO + LAMPE;ABI ALUM;UN;26,10;18,00
TAX-200-125;CDL;GENIE CLIMATIQUE;TAX-200-125;RADIATEUR ATOLL  2000 W;ACOVA                          ;UN;427,59;294,89
TAX-100-061;CDL;GENIE CLIMATIQUE;TAX-100-061;RADIATEUR ATOLL 1000W;ACOVA                          ;UN;262,33;180,92
TAX-125-077;CDL;GENIE CLIMATIQUE;TAX-125-077;RADIATEUR ATOLL 1250W;ACOVA                          ;UN;293,23;202,23
TAX-150-093;CDL;GENIE CLIMATIQUE;TAX-150-093;RADIATEUR ATOLL 1500W;ACOVA                          ;UN;331,85;228,86
TAX-050-037;CDL;GENIE CLIMATIQUE;TAX-050-037;RADIATEUR ATOLL 500W;ACOVA                          ;UN;214,63;148,02
TAX-075-045;CDL;GENIE CLIMATIQUE;TAX-075-045;RADIATEUR ATOLL 750W;ACOVA                          ;UN;233,97;161,36
TAQ-050-052;CDL;GENIE CLIMATIQUE;TAQ-050-052;RADIATEUR TAÏGA EVOLUTION  500 W;ACOVA                          ;UN;376,57;259,70
TAQ-075-060;CDL;GENIE CLIMATIQUE;TAQ-075-060;RADIATEUR TAÏGA EVOLUTION  750 W;ACOVA                          ;UN;406,41;280,28
TAQ-100-076;CDL;GENIE CLIMATIQUE;TAQ-100-076;RADIATEUR TAÏGA EVOLUTION 1000 W;ACOVA                          ;UN;423,11;291,80
TAQ-125-084;CDL;GENIE CLIMATIQUE;TAQ-125-084;RADIATEUR TAÏGA EVOLUTION 1250 W;ACOVA                          ;UN;463,97;319,98
TAQ-150-100;CDL;GENIE CLIMATIQUE;TAQ-150-100;RADIATEUR TAÏGA EVOLUTION 1500 W;ACOVA                          ;UN;525,29;362,27
TAQ-200-123;CDL;GENIE CLIMATIQUE;TAQ-200-123;RADIATEUR TAÏGA EVOLUTION 2000 W;ACOVA                          ;UN;622,66;429,42
THXP075 - 150LF;CDL;GENIE CLIMATIQUE;THXP075 - 150LF;RADIATEUR FASSANE  PREMIUM   750 W;ACOVA                          ;UN;670,05;462,10
THXP075 - 200LF;CDL;GENIE CLIMATIQUE;THXP075 - 200LF;RADIATEUR FASSANE  PREMIUM   750 W;ACOVA                          ;UN;671,22;462,91
THXP100 - 220LF;CDL;GENIE CLIMATIQUE;THXP100 - 220LF;RADIATEUR FASSANE  PREMIUM  1000 W;ACOVA                          ;UN;677,69;467,37
THXP100 - 180LF;CDL;GENIE CLIMATIQUE;THXP100 - 180LF;RADIATEUR FASSANE  PREMIUM  1000 W;ACOVA                          ;UN;691,78;477,09
THXP100 - 200LF;CDL;GENIE CLIMATIQUE;THXP100 - 200LF;RADIATEUR FASSANE  PREMIUM  1000 W;ACOVA                          ;UN;713,53;492,09
THXP125 - 220LF;CDL;GENIE CLIMATIQUE;THXP125 - 220LF;RADIATEUR FASSANE  PREMIUM  1250 W;ACOVA                          ;UN;799,83;551,61
THXP125 - 200LF;CDL;GENIE CLIMATIQUE;THXP125 - 200LF;RADIATEUR FASSANE  PREMIUM  1250 W;ACOVA                          ;UN;745,21;513,94
THXP150 - 200LF;CDL;GENIE CLIMATIQUE;THXP150 - 200LF;RADIATEUR FASSANE  PREMIUM  1500 W;ACOVA                          ;UN;794,54;547,96
THXP150 - 220LF;CDL;GENIE CLIMATIQUE;THXP150 - 220LF;RADIATEUR FASSANE  PREMIUM  1500 W;ACOVA                          ;UN;823,32;567,81
THXP150 - 180LF;CDL;GENIE CLIMATIQUE;THXP150 - 180LF;RADIATEUR FASSANE  PREMIUM  1500 W;ACOVA                          ;UN;775,75;535,00
THXP200 - 200LF;CDL;GENIE CLIMATIQUE;THXP200 - 200LF;RADIATEUR FASSANE  PREMIUM  2000 W;ACOVA                          ;UN;920,21;634,63
THXP200 - 220LF;CDL;GENIE CLIMATIQUE;THXP200 - 220LF;RADIATEUR FASSANE  PREMIUM  2000 W;ACOVA                          ;UN;887,92;612,36
TSL-050-050;CDL;GENIE CLIMATIQUE;TSL-050-050;RADIATEUR SECHE-SERVIETTES  ATOLL ELECT  500W;ACOVA                          ;UN;194,33;134,02
TSL-075-050;CDL;GENIE CLIMATIQUE;TSL-075-050;RADIATEUR SECHE-SERVIETTES  ATOLL ELECT  750W;ACOVA                          ;UN;227,22;156,70
TSL-100-050;CDL;GENIE CLIMATIQUE;TSL-100-050;RADIATEUR SECHE-SERVIETTES  ATOLL ELECT 1000W;ACOVA                          ;UN;276,54;190,72
TLN-050-050;CDL;GENIE CLIMATIQUE;TLN-050-050;RADIATEUR SECHE-SERVIETTES  CALA  ELECT 500W;ACOVA                          ;UN;328,66;226,66
TLN-075-050;CDL;GENIE CLIMATIQUE;TLN-075-050;RADIATEUR SECHE-SERVIETTES  CALA ELECT  750W;ACOVA                          ;UN;357,02;246,22
TLN-100-050;CDL;GENIE CLIMATIQUE;TLN-100-050;RADIATEUR SECHE-SERVIETTES  CALA ELECT 1000W;ACOVA                          ;UN;412,51;284,49
TSXP-050-050;CDL;GENIE CLIMATIQUE;TSXP-050-050;RADIATEUR SECHE-SERVIETTES  REGATE  PREMIUM 500W;ACOVA                          ;UN;529,95;365,48
TSXP-075-050;CDL;GENIE CLIMATIQUE;TSXP-075-050;RADIATEUR SECHE-SERVIETTES  REGATE  PREMIUM 750W;ACOVA                          ;UN;603,43;416,16
TSXP-100-050;CDL;GENIE CLIMATIQUE;TSXP-100-050;RADIATEUR SECHE-SERVIETTES  REGATE PREMIUM 1000W;ACOVA                          ;UN;699,68;482,54
TSXP-125-060;CDL;GENIE CLIMATIQUE;TSXP-125-060;RADIATEUR SECHE-SERVIETTES  REGATE PREMIUM 1250W;ACOVA                          ;UN;802,42;553,39
TSXP-150-080;CDL;GENIE CLIMATIQUE;TSXP-150-080;RADIATEUR SECHE-SERVIETTES  REGATE PREMIUM 1500W;ACOVA                          ;UN;874,58;603,16
81245;CDL;APPAREILLAGE;81245;DISJONCTEUR DE BRANCHT TYPE EDF 15/45 - 500 MA;ACTARIS;UN;38,80;26,76
82245;CDL;APPAREILLAGE;82245;DISJONCTEUR DE BRANCHT TYPE EDF 15/45 - 500 MA  SELECTIF;ACTARIS;UN;57,54;39,68
81260;CDL;APPAREILLAGE;81260;DISJONCTEUR DE BRANCHT TYPE EDF 30/60 - 500 MA;ACTARIS;UN;66,73;46,02
82260;CDL;APPAREILLAGE;82260;DISJONCTEUR DE BRANCHT TYPE EDF 30/60 - 500 MA  SELECTIF;ACTARIS;UN;86,25;59,48
A688251;CDL;GENIE CLIMATIQUE;A688251;RADIATEUR CLASSIQUE TACTIC 6 ORDRES  500 W;AIRELEC;UN;65,54;45,20
A688252;CDL;GENIE CLIMATIQUE;A688252;RADIATEUR CLASSIQUE TACTIC 6 ORDRES  750 W;AIRELEC;UN;66,80;46,07
A688253;CDL;GENIE CLIMATIQUE;A688253;RADIATEUR CLASSIQUE TACTIC 6 ORDRES 1000 W;AIRELEC;UN;68,90;47,52
A688254;CDL;GENIE CLIMATIQUE;A688254;RADIATEUR CLASSIQUE TACTIC 6 ORDRES 1250 W;AIRELEC;UN;75,65;52,17
A688255;CDL;GENIE CLIMATIQUE;A688255;RADIATEUR CLASSIQUE TACTIC 6 ORDRES 1500 W;AIRELEC;UN;77,76;53,63
A688256;CDL;GENIE CLIMATIQUE;A688256;RADIATEUR CLASSIQUE TACTIC 6 ORDRES 1750 W;AIRELEC;UN;85,39;58,89
A688257;CDL;GENIE CLIMATIQUE;A688257;RADIATEUR CLASSIQUE TACTIC 6 ORDRES 2000 W;AIRELEC;UN;88,84;61,27
A687481;CDL;GENIE CLIMATIQUE;A687481;RADIATEUR CLASSIQUE TACTIC ET 4 ORDRES  500 W;AIRELEC;UN;54,46;37,56
A687482;CDL;GENIE CLIMATIQUE;A687482;RADIATEUR CLASSIQUE TACTIC ET 4 ORDRES  750 W;AIRELEC;UN;55,59;38,34
A687483;CDL;GENIE CLIMATIQUE;A687483;RADIATEUR CLASSIQUE TACTIC ET 4 ORDRES 1000 W;AIRELEC;UN;57,42;39,60
A687484;CDL;GENIE CLIMATIQUE;A687484;RADIATEUR CLASSIQUE TACTIC ET 4 ORDRES 1250 W;AIRELEC;UN;62,68;43,23
A687485;CDL;GENIE CLIMATIQUE;A687485;RADIATEUR CLASSIQUE TACTIC ET 4 ORDRES 1500 W;AIRELEC;UN;67,09;46,27
A687486;CDL;GENIE CLIMATIQUE;A687486;RADIATEUR CLASSIQUE TACTIC ET 4 ORDRES 1750 W;AIRELEC;UN;75,02;51,74
A687487;CDL;GENIE CLIMATIQUE;A687487;RADIATEUR CLASSIQUE TACTIC ET 4 ORDRES 2000 W;AIRELEC;UN;75,46;52,04
A689662;CDL;GENIE CLIMATIQUE;A689662;RADIATEUR RAYONNANT AIXANCE SAS 6 ORDRES  750W;AIRELEC;UN;169,03;116,57
A689663;CDL;GENIE CLIMATIQUE;A689663;RADIATEUR RAYONNANT AIXANCE SAS 6 ORDRES 1000W;AIRELEC;UN;177,58;122,47
A689664;CDL;GENIE CLIMATIQUE;A689664;RADIATEUR RAYONNANT AIXANCE SAS 6 ORDRES 1250W;AIRELEC;UN;194,42;134,08
A689665;CDL;GENIE CLIMATIQUE;A689665;RADIATEUR RAYONNANT AIXANCE SAS 6 ORDRES 1500W;AIRELEC;UN;208,34;143,68
A689667;CDL;GENIE CLIMATIQUE;A689667;RADIATEUR RAYONNANT AIXANCE SAS 6 ORDRES 2000W;AIRELEC;UN;241,41;166,49
A689673;CDL;GENIE CLIMATIQUE;A689673;RADIATEUR RAYONNANT AIXANCE SAS VERT 1000 W;AIRELEC;UN;186,34;128,51
A689675;CDL;GENIE CLIMATIQUE;A689675;RADIATEUR RAYONNANT AIXANCE SAS VERT 1500 W;AIRELEC;UN;214,60;148,00
A689677;CDL;GENIE CLIMATIQUE;A689677;RADIATEUR RAYONNANT AIXANCE SAS VERT 2000 W;AIRELEC;UN;248,66;171,49
A690182;CDL;GENIE CLIMATIQUE;A690182;RADIATEUR CHALEUR DOUCE AIREDOU 2  750W HORIZONTAL;AIRELEC;UN;533,47;367,91
A690183;CDL;GENIE CLIMATIQUE;A690183;RADIATEUR CHALEUR DOUCE AIREDOU 2 1000W HORIZONTAL;AIRELEC;UN;576,38;397,50
A690193;CDL;GENIE CLIMATIQUE;A690193;RADIATEUR CHALEUR DOUCE AIREDOU 2 1000W VERTICAL;AIRELEC;UN;604,06;416,59
A690184;CDL;GENIE CLIMATIQUE;A690184;RADIATEUR CHALEUR DOUCE AIREDOU 2 1250W HORIZONTAL;AIRELEC;UN;641,60;442,48
A690185;CDL;GENIE CLIMATIQUE;A690185;RADIATEUR CHALEUR DOUCE AIREDOU 2 1500W HORIZONTAL;AIRELEC;UN;693,43;478,23
A690195;CDL;GENIE CLIMATIQUE;A690195;RADIATEUR CHALEUR DOUCE AIREDOU 2 1500W VERTICAL;AIRELEC;UN;786,35;542,31
A690187;CDL;GENIE CLIMATIQUE;A690187;RADIATEUR CHALEUR DOUCE AIREDOU 2 2000W HORIZONTAL;AIRELEC;UN;800,34;551,96
A690197;CDL;GENIE CLIMATIQUE;A690197;RADIATEUR CHALEUR DOUCE AIREDOU 2 2000W VERTICAL;AIRELEC;UN;920,40;634,76
A691422;CDL;GENIE CLIMATIQUE;A691422;RADIATEUR CHALEUR DOUCE DECOFONTE DIGITAL  750W HORIZONTAL;AIRELEC;UN;461,07;317,98
A691423;CDL;GENIE CLIMATIQUE;A691423;RADIATEUR CHALEUR DOUCE DECOFONTE DIGITAL 1000W HORIZONTAL;AIRELEC;UN;492,28;339,50
A691424;CDL;GENIE CLIMATIQUE;A691424;RADIATEUR CHALEUR DOUCE DECOFONTE DIGITAL 1250W HORIZONTAL;AIRELEC;UN;536,31;369,87
A691425;CDL;GENIE CLIMATIQUE;A691425;RADIATEUR CHALEUR DOUCE DECOFONTE DIGITAL 1500W HORIZONTAL;AIRELEC;UN;575,53;396,92
A691427;CDL;GENIE CLIMATIQUE;A691427;RADIATEUR CHALEUR DOUCE DECOFONTE DIGITAL 2000W HORIZONTAL;AIRELEC;UN;664,39;458,20
A 689032;CDL;GENIE CLIMATIQUE;A 689032;RADIATEUR CHALEUR DOUCE FONTEA  750 HORIZONTAL;AIRELEC;UN;461,07;317,98
A 689033;CDL;GENIE CLIMATIQUE;A 689033;RADIATEUR CHALEUR DOUCE FONTEA 1000 HORIZONTAL;AIRELEC;UN;492,28;339,50
A689153;CDL;GENIE CLIMATIQUE;A689153;RADIATEUR CHALEUR DOUCE FONTEA 1000 VERTICAL;AIRELEC;UN;560,31;386,42
A 689034;CDL;GENIE CLIMATIQUE;A 689034;RADIATEUR CHALEUR DOUCE FONTEA 1250 HORIZONTAL;AIRELEC;UN;536,31;369,87
A689035;CDL;GENIE CLIMATIQUE;A689035;RADIATEUR CHALEUR DOUCE FONTEA 1500 HORIZONTAL;AIRELEC;UN;575,53;396,92
A689155;CDL;GENIE CLIMATIQUE;A689155;RADIATEUR CHALEUR DOUCE FONTEA 1500 VERTICAL;AIRELEC;UN;615,55;424,52
A689037;CDL;GENIE CLIMATIQUE;A689037;RADIATEUR CHALEUR DOUCE FONTEA 2000 HORIZONTAL;AIRELEC;UN;703,54;485,20
A689157;CDL;GENIE CLIMATIQUE;A689157;RADIATEUR CHALEUR DOUCE FONTEA 2000 VERTICAL;AIRELEC;UN;702,00;484,14
A691392;CDL;GENIE CLIMATIQUE;A691392;RADIATEUR CHALEUR DOUCE FONTEA DIGITAL  750W HORIZONTAL;AIRELEC;UN;461,07;317,98
A691393;CDL;GENIE CLIMATIQUE;A691393;RADIATEUR CHALEUR DOUCE FONTEA DIGITAL 1000W HORIZONTAL;AIRELEC;UN;492,28;339,50
A691403;CDL;GENIE CLIMATIQUE;A691403;RADIATEUR CHALEUR DOUCE FONTEA DIGITAL 1000W VERTICAL;AIRELEC;UN;560,31;386,42
A691394;CDL;GENIE CLIMATIQUE;A691394;RADIATEUR CHALEUR DOUCE FONTEA DIGITAL 1250W HORIZONTAL;AIRELEC;UN;536,31;369,87
A691395;CDL;GENIE CLIMATIQUE;A691395;RADIATEUR CHALEUR DOUCE FONTEA DIGITAL 1500W HORIZONTAL;AIRELEC;UN;575,53;396,92
A691405;CDL;GENIE CLIMATIQUE;A691405;RADIATEUR CHALEUR DOUCE FONTEA DIGITAL 1500W VERTICAL;AIRELEC;UN;615,55;424,52
A691397;CDL;GENIE CLIMATIQUE;A691397;RADIATEUR CHALEUR DOUCE FONTEA DIGITAL 2000W HORIZONTAL;AIRELEC;UN;664,39;458,20
A691407;CDL;GENIE CLIMATIQUE;A691407;RADIATEUR CHALEUR DOUCE FONTEA DIGITAL 2000W VERTICAL;AIRELEC;UN;702,00;484,14
A689092;CDL;GENIE CLIMATIQUE;A689092;RADIATEUR CHALEUR DOUCE INTEGRALE INOVA CDI  750W;AIRELEC;UN;391,47;269,98
A689093;CDL;GENIE CLIMATIQUE;A689093;RADIATEUR CHALEUR DOUCE INTEGRALE INOVA CDI 1000W;AIRELEC;UN;426,91;294,42
A689094;CDL;GENIE CLIMATIQUE;A689094;RADIATEUR CHALEUR DOUCE INTEGRALE INOVA CDI 1250W;AIRELEC;UN;472,71;326,01
A689095;CDL;GENIE CLIMATIQUE;A689095;RADIATEUR CHALEUR DOUCE INTEGRALE INOVA CDI 1500W;AIRELEC;UN;520,71;359,11
A689097;CDL;GENIE CLIMATIQUE;A689097;RADIATEUR CHALEUR DOUCE INTEGRALE INOVA CDI 2000W;AIRELEC;UN;583,02;402,08
A690662;CDL;GENIE CLIMATIQUE;A690662;RADIATEUR CHALEUR DOUCE INTEGRALE STYL'FONTE DIGITAL  750W;AIRELEC;UN;533,43;367,88
A690663;CDL;GENIE CLIMATIQUE;A690663;RADIATEUR CHALEUR DOUCE INTEGRALE STYL'FONTE DIGITAL 1000W;AIRELEC;UN;576,42;397,53
A690664;CDL;GENIE CLIMATIQUE;A690664;RADIATEUR CHALEUR DOUCE INTEGRALE STYL'FONTE DIGITAL 1250W;AIRELEC;UN;641,64;442,51
A690665;CDL;GENIE CLIMATIQUE;A690665;RADIATEUR CHALEUR DOUCE INTEGRALE STYL'FONTE DIGITAL 1500W;AIRELEC;UN;694,51;478,97
A690667;CDL;GENIE CLIMATIQUE;A690667;RADIATEUR CHALEUR DOUCE INTEGRALE STYL'FONTE DIGITAL 2000W;AIRELEC;UN;804,23;554,64
A689921;CDL;GENIE CLIMATIQUE;A689921;RADIATEUR SECHE-SERVIETTES  SAMOA BAINS 600W;AIRELEC;UN;418,95;288,93
A689922;CDL;GENIE CLIMATIQUE;A689922;RADIATEUR SECHE-SERVIETTES  SAMOA BAINS 750W;AIRELEC;UN;487,48;336,19
A689923;CDL;GENIE CLIMATIQUE;A689923;RADIATEUR SECHE-SERVIETTES  SAMOA BAINS 900W;AIRELEC;UN;563,73;388,78
A689925;CDL;GENIE CLIMATIQUE;A689925;RADIATEUR SECHE-SERVIETTES  SAMOA BAINS VENTILE 600+V1000W;AIRELEC;UN;577,49;398,27
A689926;CDL;GENIE CLIMATIQUE;A689926;RADIATEUR SECHE-SERVIETTES  SAMOA BAINS VENTILE 750+V1000W;AIRELEC;UN;671,93;463,40
A689927;CDL;GENIE CLIMATIQUE;A689927;RADIATEUR SECHE-SERVIETTES  SAMOA BAINS VENTILE 900+V1000W;AIRELEC;UN;722,94;498,58
PKECS540A1A;CDL;GENIE CLIMATIQUE;PKECS540A1A;CHAUFFE EAU GEOTHERMIQUE GEOSAN 540  200L  + SON CAPTEUR FRIGORIFIQUE EN CUIVRE AVEC PROTECTION EXTRUDEE;AJTECH;UN;2 306,08;1 590,40
PKECSA920A1A;CDL;GENIE CLIMATIQUE;PKECSA920A1A;CHAUFFE EAU THERMODYNAMIQUE AEROSAN 920  200L SANS LIAISON FRIGORIFIQUES;AJTECH;UN;2 427,88;1 674,40
B2TATAA1;CDL;GENIE CLIMATIQUE;B2TATAA1;BOITIER AVEC 1 THERMOSTAT D'AMBIANCE RADIO/DIGITAL POUR 2 ZONES;AJTECH;UN;354,84;244,72
BCPCA1;CDL;GENIE CLIMATIQUE;BCPCA1;BOUTEILLE CASSE PRESSION 2 LITRES AVEC CIRCULATEUR;AJTECH;UN;497,76;343,28
BCPA1;CDL;GENIE CLIMATIQUE;BCPA1;BOUTEILLE CASSE PRESSION 2 LITRES SANS CIRCULATEUR;AJTECH;UN;318,30;219,52
BMRA1;CDL;GENIE CLIMATIQUE;BMRA1;BOUTEILLE DE MELANGE REGULEE AVEC 1 SONDE EXTERIEURE POUR 2 T° D'EAU DIFFERENTES;AJTECH;UN;1 274,72;879,12
BMTA1;CDL;GENIE CLIMATIQUE;BMTA1;BOUTEILLE DE MELANGE THERMOSTATIQUE AVEC 1 THERMOSTAT D'AMBIANCE POUR 2 T° D'EAU DIFFERENTES;AJTECH;UN;824,99;568,96
5060000044;CDL;GENIE CLIMATIQUE;5060000044;CUVE ECS 200 LITRES POUR TIVANO 100;AJTECH;UN;1 659,73;1 144,64
BTI1003KITA1;CDL;GENIE CLIMATIQUE;BTI1003KITA1;KIT BALLON TAMPON INOX 100 LITRES + BOITIER REGULATION;AJTECH;UN;799,82;551,60
1325100023;CDL;GENIE CLIMATIQUE;1325100023;PAC AIR/EAU SPLIT BAGUIO 100 MONO MODULE HYDRAUL. INTERIEUR + UNITE EXTERIEURE REVERSIBLE AVEC APPOINT ELEC 4,5KW. S/S CUVE E;AJTECH;UN;6 426,17;4 431,84
