_ID;FOURNISSEUR;FAMILLE  ;REF_FABRICANT;REF_DISTRIBUTEUR;DESIGNATION;MARQUE;PRIX_AU;PRIX_BASE;PRIX_NET
70039; CDL ; GENIE CLIMATIQUE ;120042;380340;CABLE CHAUFFANT KIT DOMOCABLE SANS THERMOSTAT   420 W;ATLANTIC;UN;111;79,12
70040; CDL ; GENIE CLIMATIQUE ;23335;317559;RADIATEUR PONCHO ST 4 ORDRES 2000W;TRESCO ;UN;67;47,52
70041; CDL ; GENIE CLIMATIQUE ;482171;366339;RADIATEUR CHALEUR DOUCE FONTE EQUATEUR DIGITAL 2000W HORIZ BLC;THERMOR ;UN;773;552,36
70042; CDL ; GENIE CLIMATIQUE ;13405;318035;RADIATEUR RAYONNANT HORIZON 1000W BLC;TRESCO ;UN;145;103,49
70043; CDL ; GENIE CLIMATIQUE ;221074;414791;CHAUFFE EAU BLINDE 15L SOUS EVIER MONO;THERMOR ;UN;167;119,34
70044; CDL ; GENIE CLIMATIQUE ;231020;414793;CHAUFFE EAU BLINDE VM  30L MONO MURAL;THERMOR ;UN;196;140,28
70045; CDL ; GENIE CLIMATIQUE ;232297;327993;UNITE EXTERIEURE AÉROMAX SPLIT;THERMOR ;UN;327;233,24
70046; CDL ; GENIE CLIMATIQUE ;241032;414781;CHAUFFE EAU STEATITE ACI VM  50L MONO MURAL;THERMOR ;UN;277;197,66
70047; CDL ; GENIE CLIMATIQUE ;241040;414898;CHAUFFE EAU BLINDE VM  50L MONO MURAL;THERMOR ;UN;216;154,27
70048; CDL ; GENIE CLIMATIQUE ;241057;343080;CHAUFFE EAU STEATITE ACI HYBRIDE VM  50L MONO MURAL Ø 505  HT 575;THERMOR ;UN;271;193,27
70049; CDL ; GENIE CLIMATIQUE ;10759;220213;REHAUSSE POUR OPALE 2 RANGEES;SCHNEIDER;UN;24;17,25
70050; CDL ; GENIE CLIMATIQUE ;251043;414899;CHAUFFE EAU BLINDE VM  75L MONO MURAL;THERMOR ;UN;222;158,52
70051; CDL ; GENIE CLIMATIQUE ;23325;317557;RADIATEUR PONCHO ST 4 ORDRES 1500W;TRESCO ;UN;57;40,68
70052; CDL ; GENIE CLIMATIQUE ;251056;343081;CHAUFFE EAU STEATITE ACI HYBRIDE VM  75L MONO MURAL Ø 505  HT 740;THERMOR ;UN;289;206,70
70053; CDL ; GENIE CLIMATIQUE ;261038;414783;CHAUFFE EAU STEATITE ACI VM 100L MONO MURAL;THERMOR ;UN;294;210,08
70054; CDL ; GENIE CLIMATIQUE ;261049;414800;CHAUFFE EAU BLINDE VM 100L MONO MURAL;THERMOR ;UN;184;131,60
70055; CDL ; GENIE CLIMATIQUE ;261067;343082;CHAUFFE EAU STEATITE ACI HYBRIDE VM 100L MONO MURAL Ø 505  HT910;THERMOR ;UN;284;203,15
70056; CDL ; GENIE CLIMATIQUE ;263023;414802;CHAUFFE EAU STEATITE ACI HM 100L MONO HORIZONTAL;THERMOR ;UN;401;286,30
70057; CDL ; GENIE CLIMATIQUE ;120058;358172;CABLE CHAUFFANT KIT DOMOCABLE SANS THERMOSTAT   580 W;ATLANTIC;UN;135;96,41
70058; CDL ; GENIE CLIMATIQUE ;120065;379996;CABLE CHAUFFANT KIT DOMOCABLE SANS THERMOSTAT  650 W;ATLANTIC;UN;148;105,63
70059; CDL ; GENIE CLIMATIQUE ;120078;358173;CABLE CHAUFFANT KIT DOMOCABLE SANS THERMOSTAT   780 W;ATLANTIC;UN;160;114,08
70060; CDL ; GENIE CLIMATIQUE ;62525;212881;BLOC DE SECOURS SATI 60 LUMENS;LEGRAND ;UN;89;63,50
70061; CDL ; GENIE CLIMATIQUE ;120085;379997;CABLE CHAUFFANT KIT DOMOCABLE SANS THERMOSTAT  850 W;ATLANTIC;UN;166;118,30
70062; CDL ; GENIE CLIMATIQUE ;120097;358174;CABLE CHAUFFANT KIT DOMOCABLE SANS THERMOSTAT   975 W;ATLANTIC;UN;180;128,29
70063; CDL ; GENIE CLIMATIQUE ;23315;317555;RADIATEUR PONCHO ST 4 ORDRES 1000W;TRESCO ;UN;51;36,18
70064; CDL ; GENIE CLIMATIQUE ;23305;317560;RADIATEUR PONCHO ST 4 ORDRES  500W;TRESCO ;UN;49;35,04
70065; CDL ; GENIE CLIMATIQUE ;23330;317558;RADIATEUR PONCHO ST 4 ORDRES 1750W;TRESCO ;UN;64;45,98
70066; CDL ; GENIE CLIMATIQUE ;23310;317561;RADIATEUR PONCHO ST 4 ORDRES  750W;TRESCO ;UN;50;35,50
70067; CDL ; GENIE CLIMATIQUE ;23320;317556;RADIATEUR PONCHO ST 4 ORDRES 1250W;TRESCO ;UN;56;39,84
70068; CDL ; GENIE CLIMATIQUE ;120117;318105;CABLE CHAUFFANT KIT DOMOCABLE SANS THERMOSTAT  1170 W;ATLANTIC;UN;198;141,35
70069; CDL ; GENIE CLIMATIQUE ;120130;380341;CABLE CHAUFFANT KIT DOMOCABLE SANS THERMOSTAT  1300 W;ATLANTIC;UN;208;148,64
70070; CDL ; GENIE CLIMATIQUE ;120145;358176;CABLE CHAUFFANT KIT DOMOCABLE SANS THERMOSTAT  1450 W;ATLANTIC;UN;225;160,93
70071; CDL ; GENIE CLIMATIQUE ;120160;380342;CABLE CHAUFFANT KIT DOMOCABLE SANS THERMOSTAT  1600 W;ATLANTIC;UN;247;176,68
70072; CDL ; GENIE CLIMATIQUE ;120180;358177;CABLE CHAUFFANT KIT DOMOCABLE SANS THERMOSTAT  1800 W;ATLANTIC;UN;278;198,58
70073; CDL ; GENIE CLIMATIQUE ;120200;379998;CABLE CHAUFFANT KIT DOMOCABLE SANS THERMOSTAT  2000 W;ATLANTIC;UN;309;220,47
70074; CDL ; GENIE CLIMATIQUE ;120220;358178;CABLE CHAUFFANT KIT DOMOCABLE SANS THERMOSTAT  2200 W;ATLANTIC;UN;298;212,94
70076; CDL ; GENIE CLIMATIQUE ;A689663;382101;RADIATEUR RAYONNANT AIXANCE SAS 6 ORDRES 1000W;AIRELEC;UN;168;119,80
70077; CDL ; GENIE CLIMATIQUE ;A689673;382105;RADIATEUR RAYONNANT AIXANCE SAS VERT 1000 W;AIRELEC;UN;176;125,72
70078; CDL ; GENIE CLIMATIQUE ;A688253;341537;RADIATEUR CLASSIQUE TACTIC 6 ORDRES 1000 W;AIRELEC;UN;65;46,49
70079; CDL ; GENIE CLIMATIQUE ;120240;379999;CABLE CHAUFFANT KIT DOMOCABLE SANS THERMOSTAT  2400 W;ATLANTIC;UN;354;253,12
70080; CDL ; GENIE CLIMATIQUE ;TMS 80 SI;305356;PLAQUE ISOLANT LISSE EP 80MM R 3,70   1,20X1,00 AU M2 TMS SI 80;EFISOL ;UN;22;15,80
70081; CDL ; GENIE CLIMATIQUE ;120260;380343;CABLE CHAUFFANT KIT DOMOCABLE SANS THERMOSTAT  2600 W;ATLANTIC;UN;373;266,18
70082; CDL ; GENIE CLIMATIQUE ;151105;413818;CHAUFFE EAU STEATITE ACI VM  50L MONO MURAL;ATLANTIC;UN;262;187,03
70089; CDL ; GENIE CLIMATIQUE ;TMS 56 SI;305355;PLAQUE ISOLANT LISSE EP 56MM R 2,60   1,20X1,00 AU M2 TMS SI 56;EFISOL ;UN;15;10,80
70090; CDL ; GENIE CLIMATIQUE ;151107;414181;CHAUFFE EAU STEATITE ACI VM  75L MONO MURAL;ATLANTIC;UN;275;196,68
70091; CDL ; GENIE CLIMATIQUE ;600711;308437;VMC SIMPLE FLUX HYGROREGLABLE B KIT OZEO KHB T5/7 P MOTEUR BASSE CONSOMMATION BOUCHES A PILES + DETECTION WC;UNELVENT ;UN;238;170,00
70092; CDL ; GENIE CLIMATIQUE ;151110;413800;CHAUFFE EAU STEATITE ACI VM 100L MONO MURAL;ATLANTIC;UN;292;208,42
70093; CDL ; GENIE CLIMATIQUE ;151115;413798;CHAUFFE EAU STEATITE ACI VM 150 L MONO MURAL;ATLANTIC;UN;316;225,49
70094; CDL ; GENIE CLIMATIQUE ;263123;343096;CHAUFFE EAU STEATITE ACI HYBRIDE HM 100L MONO HORIZONTAL Ø 505  HT 860;THERMOR ;UN;392;279,93
70095; CDL ; GENIE CLIMATIQUE ;151120;413799;CHAUFFE EAU STEATITE ACI VM 200L MONO MURAL;ATLANTIC;UN;361;257,65
70096; CDL ; GENIE CLIMATIQUE ;152315;413803;CHAUFFE EAU STEATITE ACI VS 150L MONO S/SOCLE;ATLANTIC;UN;463;330,69
70097; CDL ; GENIE CLIMATIQUE ;152320;413804;CHAUFFE EAU STEATITE ACI VS 200L MONO S/SOCLE;ATLANTIC;UN;552;394,61
70098; CDL ; GENIE CLIMATIQUE ;152325;414925;CHAUFFE EAU STEATITE ACI VS 250L MONO S/SOCLE;ATLANTIC;UN;572;408,90
70099; CDL ; GENIE CLIMATIQUE ;152330;413805;CHAUFFE EAU STEATITE ACI VS 300L MONO S/SOCLE;ATLANTIC;UN;592;423,01
