_ID;FOURNISSEUR;FAMILLE;SOUS_FAMILLE;REF_FABRICANT;REF_DISTRIBUTEUR;DESIGNATION;MARQUE;PRIX_AU;PRIX_BASE;PRIX_NET
900824;ANJACCSI;INDUSTRIE;MAMELONS530ETMANCHONS1111;530N150102;12211272;MAMELON530NOIR102/114150MM;VALFITGROUPESAS;UNITE;30,39;
900825;ANJACCSI;INDUSTRIE;MAMELONS530ETMANCHONS1111;530N200102;12211298;MAMELON530NOIR102/114200MM;VALFITGROUPESAS;UNITE;36,18;
900826;ANJACCSI;INDUSTRIE;MAMELONS530ETMANCHONS1111;MAN5;12211579;MANCHONFERDD1111NOIR5/10;VALFITGROUPESAS;UNITE;1,09;
900827;ANJACCSI;INDUSTRIE;MAMELONS530ETMANCHONS1111;MAN8;12211595;MANCHONFERDD1111NOIR8/13;VALFITGROUPESAS;UNITE;1,09;
900828;ANJACCSI;INDUSTRIE;MAMELONS530ETMANCHONS1111;MAN12;12211611;MANCHONFERDD1111NOIR12/17;VALFITGROUPESAS;UNITE;1,09;
900829;ANJACCSI;INDUSTRIE;MAMELONS530ETMANCHONS1111;MAN15;12211637;MANCHONFERDD1111NOIR15/21;VALFITGROUPESAS;UNITE;1,09;
900830;ANJACCSI;INDUSTRIE;MAMELONS530ETMANCHONS1111;MALN6015;12211645;MANCHONFERDD1111NOIR15X21L;VALFITGROUPESAS;UNITE;10,55;
900831;ANJACCSI;INDUSTRIE;MAMELONS530ETMANCHONS1111;MAN20;12211652;MANCHONFERDD1111NOIR20/27;VALFITGROUPESAS;UNITE;1,45;
900832;ANJACCSI;INDUSTRIE;MAMELONS530ETMANCHONS1111;MAN26;12211678;MANCHONFERDD1111NOIR26/34;VALFITGROUPESAS;UNITE;2,53;
900833;ANJACCSI;INDUSTRIE;MAMELONS530ETMANCHONS1111;MAN33;12211694;MANCHONFERDD1111NOIR33/42;VALFITGROUPESAS;UNITE;3,44;
900834;ANJACCSI;INDUSTRIE;MAMELONS530ETMANCHONS1111;MAN40;12211710;MANCHONFERDD1111NOIR40/49;VALFITGROUPESAS;UNITE;3,92;
900835;ANJACCSI;INDUSTRIE;MAMELONS530ETMANCHONS1111;MAN50;12211736;MANCHONFERDD1111NOIR50/60;VALFITGROUPESAS;UNITE;5,55;
900836;ANJACCSI;INDUSTRIE;MAMELONS530ETMANCHONS1111;MAN66;12211777;MANCHONFERDD1111NOIR66/76;VALFITGROUPESAS;UNITE;8,92;
900837;ANJACCSI;INDUSTRIE;MAMELONS530ETMANCHONS1111;MAN80;12211793;MANCHONFERDD1111NOIR80/90;VALFITGROUPESAS;UNITE;11,58;
900838;ANJACCSI;INDUSTRIE;MAMELONS530ETMANCHONS1111;MAN102;12211835;MANCHONFERDD1111NOIR102/114;VALFITGROUPESAS;UNITE;20,44;
900839;ANJACCSI;INDUSTRIE;MAMELONS530ETMANCHONS1111;MAG12;12211892;MANCHONFERDD1111GALV.12/17;VALFITGROUPESAS;UNITE;1,33;
900840;ANJACCSI;INDUSTRIE;MAMELONS530ETMANCHONS1111;MAG15;12211918;MANCHONFERDD1111GALV.15/21;VALFITGROUPESAS;UNITE;1,39;
900841;ANJACCSI;INDUSTRIE;MAMELONS530ETMANCHONS1111;MAG20;12211934;MANCHONFERDD1111GALV.20/27;VALFITGROUPESAS;UNITE;1,81;
900842;ANJACCSI;INDUSTRIE;MAMELONS530ETMANCHONS1111;MAG26;12211959;MANCHONFERDD1111GALV.26/34;VALFITGROUPESAS;UNITE;3,08;
900843;ANJACCSI;INDUSTRIE;MAMELONS530ETMANCHONS1111;MAG33;12211975;MANCHONFERDD1111GALV.33/42;VALFITGROUPESAS;UNITE;4,28;
900844;ANJACCSI;INDUSTRIE;MAMELONS530ETMANCHONS1111;MAG40;12211991;MANCHONFERDD1111GALV.40/49;VALFITGROUPESAS;UNITE;5,00;
900845;ANJACCSI;INDUSTRIE;MAMELONS530ETMANCHONS1111;MAG50;12212015;MANCHONFERDD1111GALV.50/60;VALFITGROUPESAS;UNITE;7,06;
900846;ANJACCSI;INDUSTRIE;MAMELONS530ETMANCHONS1111;MAG66;12212031;MANCHONFERDD1111GALV.66/76;VALFITGROUPESAS;UNITE;11,40;
900847;ANJACCSI;INDUSTRIE;MAMELONS530ETMANCHONS1111;MAG80;12212056;MANCHONFERDD1111GALV.80/90;VALFITGROUPESAS;UNITE;15,86;
900848;ANJACCSI;INDUSTRIE;MAMELONS530ETMANCHONS1111;MAG102;12212072;MANCHONFERDD1111GALV.102/114;VALFITGROUPESAS;UNITE;26,05;
900849;ANJACCSI;INDUSTRIE;MAMELONS530ETMANCHONS1111;2701521T;12213310;MAMELONS/ST3NOIR15/21200MM;AFY;UNITE;21,48;
900850;ANJACCSI;INDUSTRIE;MAMELONS530ETMANCHONS1111;2703342T;12213559;MAMELONS/ST3NOIR33/42200MM;AFY;UNITE;44,88;
900851;ANJACCSI;INDUSTRIE;MAMELONS530ETMANCHONS1111;2704049T;12213633;MAMELONS/ST3NOIR40/49200MM;AFY;UNITE;55,80;
900852;ANJACCSI;INDUSTRIE;MAMELONS530ETMANCHONS1111;2705060T;12213716;MAMELONS/ST3NOIR50/60200MM;AFY;UNITE;75,54;
900853;ANJACCSI;INDUSTRIE;MAMELONS530ETMANCHONS1111;530G10012;12215224;MAMELON530GALVA12/17100MM;VALFITGROUPESAS;UNITE;2,35;
900854;ANJACCSI;INDUSTRIE;MAMELONS530ETMANCHONS1111;530G15012;12215232;MAMELON530GALVA12/17150MM;VALFITGROUPESAS;UNITE;3,44;
900855;ANJACCSI;INDUSTRIE;MAMELONS530ETMANCHONS1111;530G10015;12215323;MAMELON530GALVA15/21100MM;VALFITGROUPESAS;UNITE;1,51;
900856;ANJACCSI;INDUSTRIE;MAMELONS530ETMANCHONS1111;530G15015;12215331;MAMELON530GALVA15/21150MM;VALFITGROUPESAS;UNITE;2,29;
900857;ANJACCSI;INDUSTRIE;MAMELONS530ETMANCHONS1111;530G20015;12215349;MAMELON530GALVA15/21200MM;VALFITGROUPESAS;UNITE;2,95;
900858;ANJACCSI;INDUSTRIE;MAMELONS530ETMANCHONS1111;530G10020;12215448;MAMELON530GALVA20/27100MM;VALFITGROUPESAS;UNITE;1,93;
900859;ANJACCSI;INDUSTRIE;MAMELONS530ETMANCHONS1111;530G15020;12215455;MAMELON530GALVA20/27150MM;VALFITGROUPESAS;UNITE;2,95;
900860;ANJACCSI;INDUSTRIE;MAMELONS530ETMANCHONS1111;530G20020;12215463;MAMELON530GALVA20/27200MM;VALFITGROUPESAS;UNITE;3,80;
900861;ANJACCSI;INDUSTRIE;MAMELONS530ETMANCHONS1111;530G10026;12215554;MAMELON530GALVA26/34100MM;VALFITGROUPESAS;UNITE;2,89;
900862;ANJACCSI;INDUSTRIE;MAMELONS530ETMANCHONS1111;530G15026;12215562;MAMELON530GALVA26/34150MM;VALFITGROUPESAS;UNITE;4,34;
900863;ANJACCSI;INDUSTRIE;MAMELONS530ETMANCHONS1111;530G20026;12215570;MAMELON530GALVA26/34200MM;VALFITGROUPESAS;UNITE;5,61;
900864;ANJACCSI;INDUSTRIE;MAMELONS530ETMANCHONS1111;530G10033;12215653;MAMELON530GALVA33/42100MM;VALFITGROUPESAS;UNITE;3,68;
900865;ANJACCSI;INDUSTRIE;MAMELONS530ETMANCHONS1111;530G15033;12215661;MAMELON530GALVA33/42150MM;VALFITGROUPESAS;UNITE;5,61;
900866;ANJACCSI;INDUSTRIE;MAMELONS530ETMANCHONS1111;530G20033;12215679;MAMELON530GALVA33/42200MM;VALFITGROUPESAS;UNITE;7,18;
900867;ANJACCSI;INDUSTRIE;MAMELONS530ETMANCHONS1111;530G10040;12215752;MAMELON530GALVA40/49100MM;VALFITGROUPESAS;UNITE;4,28;
900868;ANJACCSI;INDUSTRIE;MAMELONS530ETMANCHONS1111;530G15040;12215760;MAMELON530GALVA40/49150MM;VALFITGROUPESAS;UNITE;6,45;
900869;ANJACCSI;INDUSTRIE;MAMELONS530ETMANCHONS1111;530G20040;12215778;MAMELON530GALVA40/49200MM;VALFITGROUPESAS;UNITE;8,32;
900870;ANJACCSI;INDUSTRIE;MAMELONS530ETMANCHONS1111;530G10050;12215851;MAMELON530GALVA50/60100MM;VALFITGROUPESAS;UNITE;6,39;
900871;ANJACCSI;INDUSTRIE;MAMELONS530ETMANCHONS1111;530G15050;12215869;MAMELON530GALVA50/60150MM;VALFITGROUPESAS;UNITE;8,86;
900872;ANJACCSI;INDUSTRIE;MAMELONS530ETMANCHONS1111;530G20050;12215877;MAMELON530GALVA50/60200MM;VALFITGROUPESAS;UNITE;11,28;
900873;ANJACCSI;INDUSTRIE;MAMELONS530ETMANCHONS1111;530G10066;12215901;MAMELON530GALVA66/76100MM;VALFITGROUPESAS;UNITE;12,66;
900874;ANJACCSI;INDUSTRIE;MAMELONS530ETMANCHONS1111;530G15066;12215919;MAMELON530GALVA66/76150MM;VALFITGROUPESAS;UNITE;18,09;
900875;ANJACCSI;INDUSTRIE;MAMELONS530ETMANCHONS1111;530G20066;12215927;MAMELON530GALVA66/76200MM;VALFITGROUPESAS;UNITE;21,47;
900876;ANJACCSI;INDUSTRIE;MAMELONS530ETMANCHONS1111;530G10080;12215950;MAMELON530GALVA80/90100MM;VALFITGROUPESAS;UNITE;15,92;
900877;ANJACCSI;INDUSTRIE;MAMELONS530ETMANCHONS1111;530G15080;12215968;MAMELON530GALVA80/90150MM;VALFITGROUPESAS;UNITE;22,97;
900878;ANJACCSI;INDUSTRIE;MAMELONS530ETMANCHONS1111;530G20080;12215976;MAMELON530GALVA80/90200MM;VALFITGROUPESAS;UNITE;27,80;
900879;ANJACCSI;INDUSTRIE;MAMELONS530ETMANCHONS1111;530G100102;12216008;MAMELON530GALVA102/114100MM;VALFITGROUPESAS;UNITE;26,23;
900880;ANJACCSI;INDUSTRIE;MAMELONS530ETMANCHONS1111;530G200102;12216024;MAMELON530GALVA102/114200MM;VALFITGROUPESAS;UNITE;45,04;
900881;ANJACCSI;INDUSTRIE;SUPPORTAGEP.B./FISCHER/PLOMBELEC;57304;12600151;RAILCLAS.25X25X1.25L3M057304;PBFIXATIONSDIVISIONSPIT;UNITE;22,42;
900882;ANJACCSI;INDUSTRIE;SUPPORTAGEP.B./FISCHER/PLOMBELEC;57302;12600219;RAILTENOR28X30X1.75L2M057302;PBFIXATIONSDIVISIONSPIT;UNITE;31,47;
900883;ANJACCSI;INDUSTRIE;SUPPORTAGEP.B./FISCHER/PLOMBELEC;57303;12600227;RAILTENOR38X40L2M057303;PBFIXATIONSDIVISIONSPIT;UNITE;33,01;
900884;ANJACCSI;INDUSTRIE;SUPPORTAGEP.B./FISCHER/PLOMBELEC;56435;12600508;BLIST.10BOUCH.P/RAIL41056435;PBFIXATIONSDIVISIONSPIT;UNITE;39,71;
900885;ANJACCSI;INDUSTRIE;SUPPORTAGEP.B./FISCHER/PLOMBELEC;56434;12600516;BLIST.10BOUCH.P/RAIL41056434;PBFIXATIONSDIVISIONSPIT;UNITE;40,68;
900886;ANJACCSI;INDUSTRIE;SUPPORTAGEP.B./FISCHER/PLOMBELEC;56586;12600607;50PITONSBASCULEM8+ROS.056586;PBFIXATIONSDIVISIONSPIT;UNITE;88,17;
900887;ANJACCSI;INDUSTRIE;SUPPORTAGEP.B./FISCHER/PLOMBELEC;56362;12600888;15PLAQUESTARAUDEESM8056362;PBFIXATIONSDIVISIONSPIT;UNITE;28,13;
900888;ANJACCSI;INDUSTRIE;SUPPORTAGEP.B./FISCHER/PLOMBELEC;56379;12600896;15PLAQUESTARAUDEESM10056379;PBFIXATIONSDIVISIONSPIT;UNITE;36,20;
900889;ANJACCSI;INDUSTRIE;SUPPORTAGEP.B./FISCHER/PLOMBELEC;55551;12601019;ECROURAILSM10055551;PBFIXATIONSDIVISIONSPIT;UNITE;1,94;
900890;ANJACCSI;INDUSTRIE;SUPPORTAGEP.B./FISCHER/PLOMBELEC;56429;12601233;KIT10BOULON12/25R/R41053429;PBFIXATIONSDIVISIONSPIT;UNITE;43,71;
900891;ANJACCSI;INDUSTRIE;SUPPORTAGEP.B./FISCHER/PLOMBELEC;56431;12601258;KIT10BOULON12/25P/R41056431;PBFIXATIONSDIVISIONSPIT;UNITE;42,06;
900892;ANJACCSI;INDUSTRIE;SUPPORTAGEP.B./FISCHER/PLOMBELEC;56432;12601266;KIT10TIGESFIL.M8P/R41056432;PBFIXATIONSDIVISIONSPIT;UNITE;36,80;
900893;ANJACCSI;INDUSTRIE;SUPPORTAGEP.B./FISCHER/PLOMBELEC;56389;12601290;KIT100RONDEL.D40P/R41056389;PBFIXATIONSDIVISIONSPIT;UNITE;47,40;
900894;ANJACCSI;INDUSTRIE;SUPPORTAGEP.B./FISCHER/PLOMBELEC;56433;12601308;KIT15RONDEL.D40P/R41056433;PBFIXATIONSDIVISIONSPIT;UNITE;19,16;
900895;ANJACCSI;INDUSTRIE;SUPPORTAGEP.B./FISCHER/PLOMBELEC;56739;12601316;KIT100RONDEL.D40P/R41056739;PBFIXATIONSDIVISIONSPIT;UNITE;38,32;
900896;ANJACCSI;INDUSTRIE;SUPPORTAGEP.B./FISCHER/PLOMBELEC;56395;12601324;KIT15RONDEL.D40P/R41056395;PBFIXATIONSDIVISIONSPIT;UNITE;11,59;
900897;ANJACCSI;INDUSTRIE;SUPPORTAGEP.B./FISCHER/PLOMBELEC;56421;12601423;KITFIXATIONRAPID.P/R41M8/40;PBFIXATIONSDIVISIONSPIT;UNITE;1,97;
900898;ANJACCSI;INDUSTRIE;SUPPORTAGEP.B./FISCHER/PLOMBELEC;56333;12601472;KITFIXATIONP/R25/27/28056333;PBFIXATIONSDIVISIONSPIT;UNITE;2,12;
900899;ANJACCSI;INDUSTRIE;SUPPORTAGEP.B./FISCHER/PLOMBELEC;55636;12601480;BLIST.10KITFIXAT.TENOR055636;PBFIXATIONSDIVISIONSPIT;UNITE;26,69;
900900;ANJACCSI;INDUSTRIE;SUPPORTAGEP.B./FISCHER/PLOMBELEC;56441;12601498;BLIST.30KITFIXAT.TENOR056441;PBFIXATIONSDIVISIONSPIT;UNITE;65,80;
900901;ANJACCSI;INDUSTRIE;SUPPORTAGEP.B./FISCHER/PLOMBELEC;56442;12601506;BLIS.10EQUERRESTENOR45056442;PBFIXATIONSDIVISIONSPIT;UNITE;52,96;
900902;ANJACCSI;INDUSTRIE;SUPPORTAGEP.B./FISCHER/PLOMBELEC;56443;12601514;BLIS.10EQUERRESTENOR45056443;PBFIXATIONSDIVISIONSPIT;UNITE;52,96;
900903;ANJACCSI;INDUSTRIE;SUPPORTAGEP.B./FISCHER/PLOMBELEC;56348;12601571;BLIS.10BOUCHONSTENOR38056348;PBFIXATIONSDIVISIONSPIT;UNITE;34,19;
900904;ANJACCSI;INDUSTRIE;SUPPORTAGEP.B./FISCHER/PLOMBELEC;57751;12601605;CHAPITEAU8TROUS2DIRECTIONS;PBFIXATIONSDIVISIONSPIT;UNITE;25,22;
900905;ANJACCSI;INDUSTRIE;SUPPORTAGEP.B./FISCHER/PLOMBELEC;57760;12601704;PLAQUEENU057760;PBFIXATIONSDIVISIONSPIT;UNITE;3,59;
900906;ANJACCSI;INDUSTRIE;SUPPORTAGEP.B./FISCHER/PLOMBELEC;57762;12601753;4SILENTSBLOCSCONIQUESUNIVER.;PBFIXATIONSDIVISIONSPIT;UNITE;23,03;
900907;ANJACCSI;INDUSTRIE;SUPPORTAGEP.B./FISCHER/PLOMBELEC;56399;12602066;FERRUREPLAQUE2TROUS056399;PBFIXATIONSDIVISIONSPIT;UNITE;4,06;
900908;ANJACCSI;INDUSTRIE;SUPPORTAGEP.B./FISCHER/PLOMBELEC;56415;12602249;FERRURESOCLESIMPLE41R.056415;PBFIXATIONSDIVISIONSPIT;UNITE;38,47;
900909;ANJACCSI;INDUSTRIE;SUPPORTAGEP.B./FISCHER/PLOMBELEC;56418;12602330;FERRURECRAPAUDP/RAIL25056418;PBFIXATIONSDIVISIONSPIT;UNITE;10,19;
900910;ANJACCSI;INDUSTRIE;SUPPORTAGEP.B./FISCHER/PLOMBELEC;56411;12602702;MANCHONRALLONGERAIL056411;PBFIXATIONSDIVISIONSPIT;UNITE;30,25;
900911;ANJACCSI;INDUSTRIE;SUPPORTAGEP.B./FISCHER/PLOMBELEC;57722;12602959;SUPPORTTENORH.M1027X18/28X30;PBFIXATIONSDIVISIONSPIT;UNITE;6,46;
900912;ANJACCSI;INDUSTRIE;SUPPORTAGEP.B./FISCHER/PLOMBELEC;56334;12602991;KITFIXATIONM8X30RAILSTENOR;PBFIXATIONSDIVISIONSPIT;UNITE;2,41;
900913;ANJACCSI;INDUSTRIE;SUPPORTAGEP.B./FISCHER/PLOMBELEC;56382;12603031;CONSOLESTAND.L20041/21056382;PBFIXATIONSDIVISIONSPIT;UNITE;11,75;
900914;ANJACCSI;INDUSTRIE;SUPPORTAGEP.B./FISCHER/PLOMBELEC;56385;12603072;CONSOLESTAND.L30041/41056385;PBFIXATIONSDIVISIONSPIT;UNITE;16,97;
900915;ANJACCSI;INDUSTRIE;SUPPORTAGEP.B./FISCHER/PLOMBELEC;56384;12603080;CONSOLESTAND.L20041/41056384;PBFIXATIONSDIVISIONSPIT;UNITE;16,50;
900916;ANJACCSI;INDUSTRIE;SUPPORTAGEP.B./FISCHER/PLOMBELEC;56387;12603114;CONSOLESTAND.L50041/41056387;PBFIXATIONSDIVISIONSPIT;UNITE;20,79;
900917;ANJACCSI;INDUSTRIE;SUPPORTAGEP.B./FISCHER/PLOMBELEC;56341;12603189;CONSOLELEGEREL20038X40056341;PBFIXATIONSDIVISIONSPIT;UNITE;13,31;
900918;ANJACCSI;INDUSTRIE;SUPPORTAGEP.B./FISCHER/PLOMBELEC;56342;12603197;CONSOLELEGEREL30038X40056342;PBFIXATIONSDIVISIONSPIT;UNITE;15,21;
900919;ANJACCSI;INDUSTRIE;SUPPORTAGEP.B./FISCHER/PLOMBELEC;56343;12603205;CONSOLELEGEREL40038X40056343;PBFIXATIONSDIVISIONSPIT;UNITE;20,90;
900920;ANJACCSI;INDUSTRIE;SUPPORTAGEP.B./FISCHER/PLOMBELEC;56345;12603221;CONSOLELEGEREL60038X40056345;PBFIXATIONSDIVISIONSPIT;UNITE;26,61;
900921;ANJACCSI;INDUSTRIE;SUPPORTAGEP.B./FISCHER/PLOMBELEC;56405;12603601;OMEGAP/RAIL41X41056405;PBFIXATIONSDIVISIONSPIT;UNITE;11,37;
900922;ANJACCSI;INDUSTRIE;SUPPORTAGEP.B./FISCHER/PLOMBELEC;56412;12603650;GOUSSET4TROUSP/RAIL056412;PBFIXATIONSDIVISIONSPIT;UNITE;18,81;
900923;ANJACCSI;INDUSTRIE;SUPPORTAGEP.B./FISCHER/PLOMBELEC;56427;12605069;PINCESURIPN056427;PBFIXATIONSDIVISIONSPIT;UNITE;3,12;
900924;ANJACCSI;INDUSTRIE;SUPPORTAGEP.B./FISCHER/PLOMBELEC;56425;12605093;ETRIERSOUSIPN056425;PBFIXATIONSDIVISIONSPIT;UNITE;8,07;
900925;ANJACCSI;INDUSTRIE;SUPPORTAGEP.B./FISCHER/PLOMBELEC;10605;12609624;BTE100ECROUSHEXAGON.ZN8X125;PLOMBELECCOLLIER/FIXATION;UNITE;12,24;
900926;ANJACCSI;INDUSTRIE;SUPPORTAGEP.B./FISCHER/PLOMBELEC;10606;12609632;BTE100ECROUSHEXAGON.ZN10X150;PLOMBELECCOLLIER/FIXATION;UNITE;16,29;
900927;ANJACCSI;INDUSTRIE;SUPPORTAGEP.B./FISCHER/PLOMBELEC;10607;12609640;BTE100ECROUSHEXAGON.ZN12X175;PLOMBELECCOLLIER/FIXATION;UNITE;30,39;
900928;ANJACCSI;INDUSTRIE;SUPPORTAGEP.B./FISCHER/PLOMBELEC;10825;12609707;BTE100RONDELLESCARROS.ZN6X24;PLOMBELECCOLLIER/FIXATION;UNITE;22,16;
900929;ANJACCSI;INDUSTRIE;SUPPORTAGEP.B./FISCHER/PLOMBELEC;10824;12609723;BTE100RONDELLESCARROS.ZN8X30;PLOMBELECCOLLIER/FIXATION;UNITE;28,60;
900930;ANJACCSI;INDUSTRIE;SUPPORTAGEP.B./FISCHER/PLOMBELEC;10823;12609731;BTE100RONDELLESCARROS.ZN10X36;PLOMBELECCOLLIER/FIXATION;UNITE;29,65;
900931;ANJACCSI;INDUSTRIE;SUPPORTAGEWALRAVEN;6505222;12620092;RAILRAPIDSTR.41X21/22M6505222;WALRAVENFRANCE;UNITE;21,69;
900932;ANJACCSI;INDUSTRIE;SUPPORTAGEWALRAVEN;6505322;12620100;RAILRAPIDSTR.41X21/23M6505322;WALRAVENFRANCE;UNITE;32,54;
900933;ANJACCSI;INDUSTRIE;SUPPORTAGEWALRAVEN;6505242;12620191;RAILRAPIDSTR.41X41/22M6505242;WALRAVENFRANCE;UNITE;26,01;
900934;ANJACCSI;INDUSTRIE;SUPPORTAGEWALRAVEN;6505342;12620209;RAILRAPIDSTR.41X41/23M6505342;WALRAVENFRANCE;UNITE;39,01;
900935;ANJACCSI;INDUSTRIE;SUPPORTAGEWALRAVEN;6505001;12620290;RAILRAPID30X15X22M6505001;WALRAVENFRANCE;UNITE;14,88;
900936;ANJACCSI;INDUSTRIE;SUPPORTAGEWALRAVEN;6505000;12620308;RAILRAPID27X18/1.202M6505000;WALRAVENFRANCE;UNITE;11,13;
900937;ANJACCSI;INDUSTRIE;SUPPORTAGEWALRAVEN;6566000;12620316;BOU.FINITIONP/RAIL27X186566000;WALRAVENFRANCE;UNITE;0,97;
900938;ANJACCSI;INDUSTRIE;SUPPORTAGEWALRAVEN;6566021;12620324;BOU.FINITIONP/RAIL41X216566021;WALRAVENFRANCE;UNITE;1,42;
900939;ANJACCSI;INDUSTRIE;SUPPORTAGEWALRAVEN;6566041;12620332;BOU.FINITIONP/RAIL41X416566041;WALRAVENFRANCE;UNITE;1,82;
900940;ANJACCSI;INDUSTRIE;SUPPORTAGEWALRAVEN;66683400;12620340;BISRAPIDSUPPORTMUR.66683400;WALRAVENFRANCE;UNITE;48,72;
900941;ANJACCSI;INDUSTRIE;SUPPORTAGEWALRAVEN;66581711;12620365;CRAP.STRUTM1041X21/4166581711;WALRAVENFRANCE;UNITE;8,23;
900942;ANJACCSI;INDUSTRIE;SUPPORTAGEWALRAVEN;6585011;12620381;CRAP.STRUTM66585011;WALRAVENFRANCE;UNITE;14,82;
900943;ANJACCSI;INDUSTRIE;SUPPORTAGEWALRAVEN;6566001;12620399;BOU.FINITIONP/RAIL30X156566001;WALRAVENFRANCE;UNITE;0,97;
900944;ANJACCSI;INDUSTRIE;SUPPORTAGEWALRAVEN;6517008;12620407;ECROUCOULISSANTM8EZ6517008;WALRAVENFRANCE;UNITE;0,85;
900945;ANJACCSI;INDUSTRIE;SUPPORTAGEWALRAVEN;6527935;12620449;DBLEECROUCOUL.ZM8X506527935;WALRAVENFRANCE;UNITE;4,26;
900946;ANJACCSI;INDUSTRIE;SUPPORTAGEWALRAVEN;6527934;12620456;DBLEECROUCOUL.ZM8X406527934;WALRAVENFRANCE;UNITE;1,42;
900947;ANJACCSI;INDUSTRIE;SUPPORTAGEWALRAVEN;6527944;12620464;DBLEECROUCOUL.ZM10X406527944;WALRAVENFRANCE;UNITE;2,10;
900948;ANJACCSI;INDUSTRIE;SUPPORTAGEWALRAVEN;651868008;12620480;ECROUCOULISSANTM8651868008;WALRAVENFRANCE;UNITE;3,07;
900949;ANJACCSI;INDUSTRIE;SUPPORTAGEWALRAVEN;651868010;12620498;ECROUCOULISSANTM10651868010;WALRAVENFRANCE;UNITE;3,58;
900950;ANJACCSI;INDUSTRIE;SUPPORTAGEWALRAVEN;66581201;12620803;EQUERRESTRUT90G2X1366581201;WALRAVENFRANCE;UNITE;10,56;
900951;ANJACCSI;INDUSTRIE;SUPPORTAGEWALRAVEN;66581214;12620829;EQUERRESTRUT90G3X1366581214;WALRAVENFRANCE;UNITE;14,08;
900952;ANJACCSI;INDUSTRIE;SUPPORTAGEWALRAVEN;66581228;12620845;EQUERRESTRUT90G4X1366581228;WALRAVENFRANCE;UNITE;16,81;
900953;ANJACCSI;INDUSTRIE;SUPPORTAGEWALRAVEN;66581141;12621017;ASSEMBLEURRAILS41X4166581141;WALRAVENFRANCE;UNITE;55,36;
900954;ANJACCSI;INDUSTRIE;SUPPORTAGEWALRAVEN;6543001;12621058;ASSEMBLEURRAILS35X206543001;WALRAVENFRANCE;UNITE;20,56;
900955;ANJACCSI;INDUSTRIE;SUPPORTAGEWALRAVEN;6603015;12621181;CONSOLEMURALL15027X186603015;WALRAVENFRANCE;UNITE;15,05;
900956;ANJACCSI;INDUSTRIE;SUPPORTAGEWALRAVEN;6603120;12621199;CONSOLEMURAL.L20030X166603120;WALRAVENFRANCE;UNITE;21,69;
900957;ANJACCSI;INDUSTRIE;SUPPORTAGEWALRAVEN;6603019;12621207;CONSOLEMURAL.L20027X186603019;WALRAVENFRANCE;UNITE;14,54;
900958;ANJACCSI;INDUSTRIE;SUPPORTAGEWALRAVEN;6603030;12621215;CONSOLEMURAL.L30027X186603030;WALRAVENFRANCE;UNITE;21,58;
900959;ANJACCSI;INDUSTRIE;SUPPORTAGEWALRAVEN;6603130;12621223;CONSOLEMURALL30030X156603130;WALRAVENFRANCE;UNITE;19,19;
900960;ANJACCSI;INDUSTRIE;SUPPORTAGEWALRAVEN;MC6603823;12621405;CONSOLEL30041X21/2GMC6603823;WALRAVENFRANCE;UNITE;12,95;
900961;ANJACCSI;INDUSTRIE;SUPPORTAGEWALRAVEN;MC6603826;12621439;CONSOLEL45041X21/2MC6603826;WALRAVENFRANCE;UNITE;15,44;
900962;ANJACCSI;INDUSTRIE;SUPPORTAGEWALRAVEN;MC6603923;12621447;CONSOLEL30041X41/2GMC6603923;WALRAVENFRANCE;UNITE;11,98;
900963;ANJACCSI;INDUSTRIE;SUPPORTAGEWALRAVEN;MC6603926;12621454;CONSOLEL45041X41/2GMC6603926;WALRAVENFRANCE;UNITE;15,16;
900964;ANJACCSI;INDUSTRIE;SUPPORTAGEWALRAVEN;MC6603928;12621470;CONSOLEL60041X41/2GMC6603928;WALRAVENFRANCE;UNITE;19,02;
900965;ANJACCSI;INDUSTRIE;SUPPORTAGEWALRAVEN;MC6603929;12621488;CONSOLEL75041X41/2GMC6603929;WALRAVENFRANCE;UNITE;22,26;
900966;ANJACCSI;INDUSTRIE;SUPPORTAGEWALRAVEN;6603831;12621504;CONSOLEL20041X21X2.56603831;WALRAVENFRANCE;UNITE;13,40;
900967;ANJACCSI;INDUSTRIE;SUPPORTAGEWALRAVEN;6603832;12621512;CONSOLEL30041X21X2.56603832;WALRAVENFRANCE;UNITE;15,33;
900968;ANJACCSI;INDUSTRIE;SUPPORTAGEWALRAVEN;6603861;12621520;CONSOLEL15041X41X2.56603861;WALRAVENFRANCE;UNITE;21,24;
900969;ANJACCSI;INDUSTRIE;SUPPORTAGEWALRAVEN;6603862;12621538;CONSOLEL30041X41X2.56603862;WALRAVENFRANCE;UNITE;24,08;
900970;ANJACCSI;INDUSTRIE;SUPPORTAGEWALRAVEN;6603863;12621546;CONSOLEL45041X41X2.56603863;WALRAVENFRANCE;UNITE;28,05;
900971;ANJACCSI;INDUSTRIE;SUPPORTAGEWALRAVEN;6603864;12621553;CONSOLEL60041X41X2.56603864;WALRAVENFRANCE;UNITE;33,50;
900972;ANJACCSI;INDUSTRIE;SUPPORTAGEWALRAVEN;6603865;12621561;CONSOLEL75041X41X2.56603865;WALRAVENFRANCE;UNITE;40,09;
900973;ANJACCSI;INDUSTRIE;SUPPORTAGEWALRAVEN;6003905;12621702;PINCEDEFIXATIONC9MM6003905;WALRAVENFRANCE;UNITE;3,24;
